"geoid","total"
"36081069701",142
"36059302400",1
"36047031701",530
"36081052400",5
"36047070600",4
"36047037402",8
"36047056600",6
"36005023200",195
"36047017600",2
"36047060000",80
"36047088000",69
"36005023302",306
"36047080000",163
"36047076400",53
"36047012901",5316
"36005021502",563
"36047008400",682
"36047118202",6
"36081055400",6
"36081036500",329
"36047064600",1
"36081085700",30
"36061013000",1
"36047065400",1
"36005018900",977
"36047010600",5
"36047039000",8
"36119011800",1
"36119006801",1
"36081028700",4224
"36081003600",7
"36047009400",6
"36061021800",8276
"36081027100",1874
"36085000300",251
"36081144700",9
"36081162100",2
"36085004700",3
"36081077905",84
"36081017600",6
"36005042902",147
"36047074600",9
"36081010701",38
"36081049200",5
"36047112000",10
"36061009600",4
"36005037800",213
"36047003700",6443
"36047150200",139
"36005023100",245
"36081010100",308
"36087012105",2
"36103147503",3
"36081150701",4
"36047101200",10
"36005029500",189
"36047062200",53
"36047002100",17765
"36085010500",1
"36061006500",4
"36061000600",5
"36081014900",2024
"36005044902",15
"36061004900",2
"36059404600",9
"36061011000",2
"36059404902",1
"36061007700",3
"36047113400",18
"36081028800",23
"36081000700",5207
"36081077500",199
"36047052700",1229
"36081013200",86
"36005027600",333
"36061000202",3
"36047078200",13
"36081045900",99
"36047029700",1068
"36081088400",18
"36005029301",5
"36081056100",10
"36005037000",29
"36005044400",7
"36059412900",3
"36005024400",111
"36061008000",8
"36061007400",5
"36081008600",24
"36061031704",2
"36047061003",16
"36047046000",68
"36081066300",27
"36061011201",7
"36061029500",1857
"36081057900",5
"36047057900",824
"36047029200",7
"36047072200",28
"36061003200",7
"36061015801",1525
"36047012100",874
"36047053500",126
"36081010200",11
"36081026100",7369
"36061003002",3
"36061026300",4666
"36005016700",364
"36081126500",22
"36081045500",597
"36081021900",36
"36061018700",3
"36061003800",1
"36081157902",3
"36061019200",657
"36081042400",5
"36119001503",10
"36005014500",611
"36005021001",542
"36081062100",23
"36005039500",719
"36119004000",12
"36005046202",89
