"geoid","total"
"36061003602",1
"36047027900",245
"36081085900",22
"36081013400",165
"36047042500",432
"36005005100",2016
"36061022800",4831
"36119009200",1
"36047030900",140
"36047026100",810
"36081050201",4
"36005005300",57
"36081012500",5059
"36081043701",134
"36047053700",378
"36081050400",2
"36005008300",322
"36081015500",10037
"36061025500",1786
"36081046400",7
"36059405900",1
"36119001401",14
"36081078800",3
"36047022800",14
"36047014300",986
"36047042100",188
"36081141700",14
"36081006300",9967
"36047044300",171
"36061019800",20771
"36047077400",862
"36047054700",937
"36081032000",22
"36081115700",25
"36047028400",3
"36005022702",265
"36047052000",141
"36061025300",3194
"36061021000",934
"36061020300",10844
"36047006700",2934
"36047049400",116
"36081143500",7
"36119001403",4
"36059300800",2
"36047076000",18
"36005007900",324
"36081077300",944
"36059405100",1
"36059410500",3
"36081002600",24
"36005002701",150
"36047056100",4892
"36081072900",44
"36047044600",6
"36005028600",175
"36005039800",4
"36047050400",235
"36047017900",1340
"36061023100",3260
"36059413600",1
"36081069701",193
"36059302400",2
"36047031701",581
"36047070600",9
"36081052400",4
"36047037402",8
"36047056600",3
"36005023200",159
"36047017600",2
"36047060000",67
"36047088000",64
"36005023302",174
"36047080000",199
"36047076400",55
"36085018100",1
"36047012901",6371
"36005021502",347
"36047008400",621
"36047118202",2
"36081036500",330
"36081085700",29
"36047065400",14
"36061013000",3
"36005018900",946
"36047010600",8
"36047039000",13
"36081028700",4220
"36081003600",10
"36081069400",2
"36047009400",9
"36061021800",8973
"36081027100",1723
"36085000300",42
"36081144700",8
"36081162100",10
"36085002900",1
"36085004700",2
"36081077905",87
"36081017600",2
"36047026800",3
"36005042902",83
"36081010701",24
"36047074600",25
"36081049200",13
"36047112000",9
"36005037800",163
"36047150200",233
"36047003700",5968
"36005023100",230
"36081010100",375
"36081150701",3
"36047101200",7
"36005029500",226
"36059405800",3
"36047062200",27
"36047002100",23727
"36081014900",2041
"36119002700",9
"36103146703",1
"36005044902",12
"36047101400",3
"36059520300",1
"36061004900",2
"36061011000",1
"36059404902",1
"36047113400",13
"36081028800",20
"36081000700",8240
"36103158104",1
"36081077500",225
"36047052700",1199
"36081013200",84
"36005027600",527
"36047078200",7
"36081045900",90
"36047029700",957
"36081088400",13
"36005029301",4
"36081056100",11
"36005037000",14
"36005044400",2
"36005024400",92
"36061007400",1
"36081008600",27
"36047061003",21
"36047046000",80
"36081066300",13
"36061029500",2030
"36081057900",1
"36047057900",1139
"36047029200",16
"36047072200",19
"36061003200",1
"36061015801",1670
"36047012100",1159
"36047053500",225
"36081010200",11
"36081026100",7457
"36061026300",4202
"36005016700",242
"36081126500",34
"36081045500",520
"36081021900",52
"36061018700",1
"36081157902",4
"36061019200",586
"36119001503",5
"36005014500",395
"36005021001",576
"36081062100",16
"36005039500",525
"36085015100",2
"36061002900",1
"36119004000",3
"36005046202",56
"36081115100",1
"36081011700",1112
"36081120100",21
"36081053900",96
"36081057700",28
"36047121000",17
"36005026900",461
"36005015700",77
"36047079601",563
"36005021601",170
"36047072800",14
"36081077906",47
"36005027401",9
"36047047700",1048
"36081014300",3692
"36047068200",8
"36005038100",217
"36081025800",8
