"geoid","total"
"36005014300",5
"36047089600",4
"36047043000",2
"36047088800",13
"36047087401",19
"36047022000",9
"36081156700",1
"36081012100",19
"36047021600",2
"36005008500",5
"36103110200",1
"36061019400",73
"36081044601",12
"36061006900",2341
"36081051100",3
"36081099100",10
"36059518501",25
"36103146003",1
"36005050400",9
"36081062500",1
"36047102800",8
"36081025900",10
"36081071303",26
"36081028200",2
"36005008700",3
"36081099200",1
"36047078400",2
"36081092500",6
"36081049700",9
"36005022300",5
"36061023000",67
"36061001001",84
"36119002000",10
"36047028900",83
"36119010903",1
"36081064600",4
"36059410300",6
"36061008800",2138
"36061015300",1954
"36047030800",5
"36047067800",6
"36061005800",6294
"36047020100",307
"36047013200",7
"36047076800",12
"36047003100",244
"36047005400",19
"36047039400",20
"36059411400",7
"36047039300",122
"36061028700",53
"36047051002",27
"36047082200",50
"36061007800",1747
"36087013003",1
"36081059200",2
"36005006200",3
"36081004001",2
"36005038301",3
"36081065900",10
"36081063301",3
"36081079701",4
"36005036800",15
"36119012802",1
"36081066900",6
"36061002800",990
"36081062000",5
"36081005900",86
"36081126700",76
"36081020200",5
"36047118400",3
"36059301700",2
"36059301900",5
"36047042600",4
"36047050700",74
"36005017702",2
"36081037300",9
"36061002100",4252
"36047055800",2
"36047152200",55
"36059518600",5
"36005004400",1
"36047004300",556
"36047036400",1
"36059406100",2
"36005027700",8
"36059301500",9
"36047037401",8
"36047054600",8
"36047032600",5
"36081012400",2
"36061022700",81
"36047082600",15
"36081015200",4
"36061003700",6983
"36059416702",1
"36047014100",155
"36059518204",6
"36081040700",17
"36047098200",6
"36085000600",3
"36119004900",2
"36005028900",16
"36005008400",2
"36061018200",64
"36047050500",257
"36047048500",608
"36061021600",168
"36005034000",2
"36061015400",952
"36047073400",7
"36103122300",7
"36047057300",228
"36081086400",27
"36047040600",1
"36081004200",8
"36047040000",7
"36061002400",28
"36005006900",2
"36047043300",51
"36081043400",3
"36047116200",4
"36047036900",30
"36061025100",156
"36047015400",21
"36059407600",2
"36081065501",4
"36005039901",5
"36081008800",6
"36047041600",9
"36047018700",129
"36047034700",45
"36081067900",9
"36059416802",1
"36081060000",2
"36005030900",25
"36085017700",1
"36085029104",1
"36061011202",3711
"36047093400",4
"36005040304",7
"36119008500",13
"36047046202",4
"36047033300",29
"36047079000",21
"36005006100",7
"36005037600",1
"36081037500",1
"36047058400",6
"36047081600",35
"36047116000",6
"36081050600",3
"36103146607",1
"36061012600",2353
"36047052500",135
"36047010000",3
"36059407102",1
"36059407401",1
"36047073600",3
"36059408800",2
"36119009100",3
"36059407101",1
"36005013100",4
"36047030600",4
"36061024500",71
"36047059300",116
"36005035600",2
"36061011203",2123
"36081122701",21
"36047000900",654
"36081022900",5
"36081027700",6
"36059303700",5
"36059412600",8
"36047051900",1121
"36047053100",70
"36081100802",4
"36047058900",173
"36081051200",11
"36081006900",70
"36047089200",13
"36047050600",49
"36081046300",1
"36047034300",42
"36047018800",4
"36005028700",4
"36005034300",3
"36119002202",6
"36047067400",13
"36081016100",22
"36081054500",16
"36047001300",154
"36061022200",158
"36081129103",4
"36005043400",1
"36047072600",18
"36059411100",3
"36081094700",4
"36059410600",1
"36081033402",9
"36059301800",24
"36005007500",7
"36047074800",3
"36081019000",1
"36005015500",4
"36047112600",8
"36059517000",1
"36005012500",6
"36081065400",6
"36047044700",206
"36081001400",8
"36081086300",2
"36047032900",41
"36047048600",11
"36081015900",87
"36081035300",8
"36061003300",7581
"36005036400",5
"36119003600",1
"36047046201",5
"36047057100",319
"36081026901",8
"36081018101",40
"36081003800",5
"36081055700",16
"36005004001",1
"36005039100",56
"36081062200",1
"36005033201",3
"36047023400",1
"36081070700",14
"36081074700",1
"36047112400",6
"36081000800",8
"36005009300",28
"36061015601",294
"36047014900",257
"36059519500",2
"36081026300",14
"36081124700",20
"36005026701",5
"36081047300",33
"36047073200",1
"36061016200",88
"36047020600",2
"36081044302",4
"36119005300",3
"36047017800",5
"36119009300",31
"36047035400",10
"36047044500",74
"36047026700",94
"36059521301",2
"36059302000",15
"36047046400",4
"36047050900",35
"36103134904",2
"36081062600",1
"36081072100",15
"36047033900",59
"36061001402",431
"36081059900",5
"36081050800",2
"36081000400",6
"36005006300",350
"36119006000",15
"36005008900",5
"36081063700",12
"36081028900",20
"36081059500",11
"36103123500",4
"36047024000",8
"36005026602",9
"36047005201",13
"36061008602",177
"36059300900",32
"36059302700",3
"36061002602",1097
"36081060600",1
"36059406801",4
"36005003300",5
"36061020000",155
"36047089000",70
"36081120700",3
"36081062700",3
"36005019500",68
"36081026200",3
"36087011401",1
"36047022200",6
"36081041300",1
"36047095000",20
"36047009200",24
"36081097203",2
"36061009700",485
"36059412500",2
"36047081800",30
"36059411000",4
"36047120000",4
"36081079702",3
"36047051300",675
"36119000802",3
"36047038700",74
"36103146902",1
"36047020700",310
"36047085000",2
"36047053900",2
"36119002900",1
"36059303600",11
"36005035900",2
"36059407402",2
"36081061302",2
"36119000900",4
"36085018901",2
"36047037700",71
"36005040400",2
"36081033900",2
"36047015100",224
"36081074900",26
"36047055200",15
"36047113000",15
"36005033400",83
"36047058600",3
"36005014702",9
"36047054200",24
"36059409600",1
"36047119800",20
"36061012400",1644
"36081084602",35
"36047117000",5
"36081027300",4
"36047025300",120
"36061018800",62
"36047067600",9
"36119005001",2
"36081033700",10
"36005028400",10
"36061007100",3658
"36047027300",75
"36047044400",12
"36059408100",2
"36047075600",14
"36119008000",16
"36061023200",48
"36081002500",9
"36047010400",2
"36119008404",2
"36059413100",3
"36047102000",6
"36081148300",5
"36085007400",1
"36047021200",12
"36081058100",16
"36005025700",8
"36005031900",2
"36047074400",16
"36047123700",178
"36081018401",1
"36005018102",11
"36119000201",5
"36005042500",10
"36059405000",1
"36081018800",18
"36081013600",13
"36059404300",3
"36061017800",149
"36047051700",808
"36061016600",68
"36047038100",53
"36081017800",3
"36081018600",4
"36047036200",10
"36081047100",7
"36005029302",20
"36061017700",697
"36005023000",1
"36047016600",15
"36081006202",5
"36047036501",5
"36081053601",2
"36047099200",2
"36005046201",24
"36119002404",8
"36119003000",1
"36081055100",15
"36061013300",1688
"36061017900",883
"36103122403",1
"36081052800",2
"36005040302",7
"36081099705",2
"36047039500",72
"36081070300",4
"36059302800",23
"36081018502",91
"36119981000",5
"36061009200",6343
"36005028800",10
"36059406701",1
"36085013800",3
"36081004002",7
"36081074300",13
"36047112800",10
"36005022800",6
"36005011502",4
"36061020901",36
"36047075400",5
"36047034900",35
"36047032800",3
"36047061002",6
"36081014500",25
"36047047600",6
"36081036600",5
"36061016001",1165
"36005003500",4
"36047119000",7
"36059415402",1
"36047050202",62
"36059517705",6
"36005013800",2
"36047045800",60
"36047080200",54
"36081133900",6
"36047006300",121
"36119007900",3
"36059415802",1
"36081109900",4
"36005022102",2
"36081007700",42
"36047023100",324
"36059414400",3
"36061010900",2970
"36047076600",11
"36081107202",2
"36047007500",505
"36047095400",9
"36047013400",22
"36081125700",6
"36085000900",1
"36047041200",9
"36081061800",1
"36047043600",1
"36047014200",20
"36081048200",1
"36059416300",1
"36081068300",24
"36061022102",63
"36061016002",281
"36047077000",20
"36081011100",23
"36005038600",3
"36059406802",3
"36047013700",248
"36081134100",2
"36081083700",7
"36081053200",1
"36047012600",13
"36081001000",3
"36081067100",5
"36047091800",6
"36081086100",4
"36005017300",10
"36059406400",25
"36047083200",6
"36081002200",7
"36047035700",23
"36047087800",24
"36119008403",3
"36005045600",5
"36047069800",17
"36081034700",65
"36081027000",2
"36081018900",36
"36005028100",16
"36047077200",44
"36059416000",1
"36081059300",16
"36119004800",8
"36047051601",23
"36059517701",6
"36059519300",5
"36047027600",9
"36119000202",1
"36047025500",33
"36047028300",94
"36005019300",6
"36059411700",1
"36081014000",17
"36005041900",25
"36081023500",23
"36081028500",32
"36059412000",5
"36047115200",11
"36005021602",7
"36081116300",9
"36047016300",263
"36119002103",1
"36119013202",1
"36047119200",4
"36061001501",2641
"36059519000",2
"36059416701",1
"36047048000",6
"36081083800",13
"36047060600",5
"36047094600",12
"36061000500",1
"36047098600",2
"36047116400",17
"36081045600",2
"36005039902",9
"36047092200",8
"36047113200",6
"36061014402",1178
"36047058000",9
"36047022900",192
"36061022302",22
"36081145900",5
"36005012300",20
"36081022002",15
"36081011900",31
"36005024600",6
"36119004500",1
"36047023200",6
"36005024700",1
"36085016901",2
"36081030902",9
"36047054900",1262
"36081136700",8
"36047057200",4
"36047003300",410
"36047055500",1908
"36081017100",61
"36081019400",9
"36047042700",242
"36061016900",1149
"36061005600",4547
"36119009000",14
"36119003900",5
"36047045300",333
"36061027500",19
"36059408400",1
"36061025900",49
"36047037500",76
"36005023600",1
"36061003400",2029
"36005020400",5
"36047118201",2
"36081051000",6
"36047111600",7
"36061005501",1822
"36061023700",38
"36047058200",7
"36047012200",21
"36047006400",29
"36059406300",3
"36059415101",2
"36059407801",1
"36047007800",12
"36047036502",6
"36059410700",3
"36047015000",6
"36005013200",12
"36047117601",1
"36047038300",72
"36005031000",4
"36085027301",1
"36005028300",9
"36047050803",9
"36047088400",14
"36047086800",10
"36081058900",14
"36081111300",1
"36047055700",1413
"36061009500",3347
"36081036100",6
"36005006500",15
"36047043800",10
"36103122603",2
"36059411200",10
"36059412700",2
"36047049300",234
"36047040400",8
"36005040501",2
"36081086900",27
"36047103400",24
"36081020500",12
"36081051600",1
"36047096800",3
"36085015603",1
"36081013700",50
"36061024301",20
"36081117500",7
"36047072000",13
"36081138502",2
"36047067000",4
"36047078000",2
"36047010200",7
"36081094500",39
"36005041100",14
"36047000700",644
"36047098400",2
"36061020800",112
"36081027200",6
"36081040200",3
"36059304202",1
"36061000700",3952
"36047013600",17
"36047006600",33
"36047012902",334
"36047016500",351
"36119011101",11
"36059406600",13
"36061009000",2468
"36047037100",25
"36081084500",6
"36005040100",10
"36047115000",2
"36059404400",9
"36081023600",5
"36061004300",5333
"36081052000",4
"36047069601",15
"36081038301",37
"36061022600",138
"36081077908",11
"36081061602",6
"36085006700",3
"36061018300",652
"36047039600",51
"36081033401",2
"36085018902",1
"36005021501",2
"36081059000",1
"36047030300",29
"36081061301",20
"36081079900",28
"36059519702",7
"36005021302",9
"36081048100",6
"36059517801",3
"36061013900",1956
"36081155101",4
"36061005000",3143
"36081029100",7
"36047016900",117
"36047047000",3
"36103112206",24
"36081129104",7
"36061004700",5582
"36047041800",10
"36047019400",2
"36103158002",1
"36061015602",94
"36059406201",2
"36047115800",9
"36081009700",48
"36047013100",253
"36061028500",13
"36061007200",2659
"36119001302",1
"36061004100",3016
"36081142900",6
"36061004000",2570
"36081116700",10
"36081011200",1
"36081026700",26
"36081035700",230
"36047034200",4
"36061016500",1506
"36047091600",10
"36103135002",1
"36059300100",4
"36047049900",161
"36119010300",4
"36061007000",1740
"36047021000",4
"36061016400",84
"36085030301",6
"36061017401",49
"36005000200",2
"36119012000",6
"36085014604",1
"36081122702",10
"36061021303",71
