external_id,date,videos,view_count
UC1OFDlfdRb6ma1ZGZd07gWA,2010-12-1,2,590000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-01-1,1,1200000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-02-1,1,150000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-03-1,2,850000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-04-1,1,650000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-05-1,1,82000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-06-1,1,150000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-07-1,2,2.00E+06
UC1OFDlfdRb6ma1ZGZd07gWA,2011-08-1,1,250000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-09-1,1,940000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-10-1,2,550000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-11-1,1,2100000
UC1OFDlfdRb6ma1ZGZd07gWA,2011-12-1,1,170000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-01-1,1,360000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-02-1,1,4.00E+05
UC1OFDlfdRb6ma1ZGZd07gWA,2012-03-1,2,1600000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-04-1,2,2300000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-05-1,2,370000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-06-1,3,250000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-07-1,4,8400000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-08-1,12,5900000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-09-1,11,7.00E+06
UC1OFDlfdRb6ma1ZGZd07gWA,2012-10-1,11,1600000
UC1OFDlfdRb6ma1ZGZd07gWA,2012-11-1,11,2.00E+06
UC1OFDlfdRb6ma1ZGZd07gWA,2012-12-1,9,2700000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-01-1,14,5400000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-02-1,11,3300000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-03-1,9,2800000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-04-1,9,8100000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-05-1,10,1.20E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2013-06-1,9,8300000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-07-1,9,1.50E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2013-08-1,12,6500000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-09-1,10,7500000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-10-1,12,6700000
UC1OFDlfdRb6ma1ZGZd07gWA,2013-11-1,7,8.00E+06
UC1OFDlfdRb6ma1ZGZd07gWA,2013-12-1,10,4700000
UC1OFDlfdRb6ma1ZGZd07gWA,2014-01-1,10,1.30E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-02-1,8,1.40E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-03-1,10,9600000
UC1OFDlfdRb6ma1ZGZd07gWA,2014-04-1,10,2.30E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-05-1,10,1.90E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-06-1,12,1.90E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-07-1,9,2.60E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-08-1,11,4.50E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-09-1,9,1.80E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-10-1,9,2.50E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-11-1,8,2.00E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2014-12-1,11,2.20E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2015-01-1,9,1.80E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2015-02-1,9,1.50E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2015-03-1,10,1.40E+07
UC1OFDlfdRb6ma1ZGZd07gWA,2015-04-1,9,1.50E+07
UCcartHVtvAUzfajflyeT_Gg,2014-11-1,14,250000
UCcartHVtvAUzfajflyeT_Gg,2014-12-1,24,3800000
UCcartHVtvAUzfajflyeT_Gg,2015-01-1,23,3200000
UCcartHVtvAUzfajflyeT_Gg,2015-02-1,25,8900000
UCcartHVtvAUzfajflyeT_Gg,2015-03-1,29,2.00E+07
UCcartHVtvAUzfajflyeT_Gg,2015-04-1,29,2.70E+07
UC_8PAD0Qmi6_gpe77S1Atgg,2014-09-1,10,220000
UC_8PAD0Qmi6_gpe77S1Atgg,2014-10-1,54,1500000
UC_8PAD0Qmi6_gpe77S1Atgg,2014-11-1,25,1700000
UC_8PAD0Qmi6_gpe77S1Atgg,2014-12-1,33,4300000
UC_8PAD0Qmi6_gpe77S1Atgg,2015-01-1,27,2700000
UC_8PAD0Qmi6_gpe77S1Atgg,2015-02-1,25,7800000
UC_8PAD0Qmi6_gpe77S1Atgg,2015-03-1,31,1.80E+07
UC_8PAD0Qmi6_gpe77S1Atgg,2015-04-1,30,2.10E+07
UCCgom-QQIOMQPJ42-E8eqdg,2014-01-1,1,2.50E+07
UCCgom-QQIOMQPJ42-E8eqdg,2014-02-1,1,1.00E+06
UCCgom-QQIOMQPJ42-E8eqdg,2014-03-1,4,1.90E+07
UCCgom-QQIOMQPJ42-E8eqdg,2014-04-1,3,6200000
UCCgom-QQIOMQPJ42-E8eqdg,2014-05-1,3,7300000
UCCgom-QQIOMQPJ42-E8eqdg,2014-06-1,1,3900000
UCCgom-QQIOMQPJ42-E8eqdg,2014-08-1,4,2800000
UCCgom-QQIOMQPJ42-E8eqdg,2014-09-1,2,790000
UCCgom-QQIOMQPJ42-E8eqdg,2014-12-1,2,4500000
UCCgom-QQIOMQPJ42-E8eqdg,2015-01-1,1,8500000
UCCgom-QQIOMQPJ42-E8eqdg,2015-02-1,1,20000
UCCgom-QQIOMQPJ42-E8eqdg,2015-03-1,4,180000
UCCHcvwzj8azK7gUDCjbPMgA,2014-01-1,1,6.00E+06
UCCHcvwzj8azK7gUDCjbPMgA,2014-02-1,5,2900000
UCCHcvwzj8azK7gUDCjbPMgA,2014-03-1,4,1.30E+07
UCCHcvwzj8azK7gUDCjbPMgA,2014-04-1,2,1700000
UCCHcvwzj8azK7gUDCjbPMgA,2014-05-1,3,750000
UCCHcvwzj8azK7gUDCjbPMgA,2014-06-1,1,2100000
UCCHcvwzj8azK7gUDCjbPMgA,2014-07-1,2,1200000
UCCHcvwzj8azK7gUDCjbPMgA,2014-08-1,2,42000
UCCHcvwzj8azK7gUDCjbPMgA,2014-09-1,1,39000
UCCHcvwzj8azK7gUDCjbPMgA,2014-11-1,1,1400000
UCCHcvwzj8azK7gUDCjbPMgA,2014-12-1,1,310000
UCCHcvwzj8azK7gUDCjbPMgA,2015-01-1,1,1700000
UCCHcvwzj8azK7gUDCjbPMgA,2015-02-1,1,9000
UCCHcvwzj8azK7gUDCjbPMgA,2015-03-1,2,61000
UCCHcvwzj8azK7gUDCjbPMgA,2015-04-1,1,6000
UCbD8EppRX3ZwJSou-TVo90A,2008-04-1,45,3800000
UCbD8EppRX3ZwJSou-TVo90A,2008-05-1,25,1500000
UCbD8EppRX3ZwJSou-TVo90A,2008-06-1,9,1200000
UCbD8EppRX3ZwJSou-TVo90A,2008-07-1,7,7700000
UCbD8EppRX3ZwJSou-TVo90A,2008-08-1,10,530000
UCbD8EppRX3ZwJSou-TVo90A,2008-09-1,4,380000
UCbD8EppRX3ZwJSou-TVo90A,2008-10-1,12,1300000
UCbD8EppRX3ZwJSou-TVo90A,2008-11-1,2,6.70E+07
UCbD8EppRX3ZwJSou-TVo90A,2008-12-1,6,410000
UCbD8EppRX3ZwJSou-TVo90A,2009-01-1,8,4100000
UCbD8EppRX3ZwJSou-TVo90A,2009-02-1,2,8400000
UCbD8EppRX3ZwJSou-TVo90A,2009-03-1,2,76000
UCbD8EppRX3ZwJSou-TVo90A,2009-04-1,3,1800000
UCbD8EppRX3ZwJSou-TVo90A,2009-05-1,1,70000
UCbD8EppRX3ZwJSou-TVo90A,2009-07-1,4,1.20E+07
UCbD8EppRX3ZwJSou-TVo90A,2009-12-1,5,1400000
UCbD8EppRX3ZwJSou-TVo90A,2010-01-1,9,3300000
UCbD8EppRX3ZwJSou-TVo90A,2010-02-1,4,3.00E+06
UCbD8EppRX3ZwJSou-TVo90A,2010-03-1,1,82000
UCbD8EppRX3ZwJSou-TVo90A,2010-04-1,4,1.20E+07
UCbD8EppRX3ZwJSou-TVo90A,2010-05-1,2,530000
UCbD8EppRX3ZwJSou-TVo90A,2010-06-1,1,39000
UCbD8EppRX3ZwJSou-TVo90A,2010-09-1,6,1600000
UCbD8EppRX3ZwJSou-TVo90A,2010-10-1,9,1.00E+06
UCbD8EppRX3ZwJSou-TVo90A,2010-11-1,19,1100000
UCbD8EppRX3ZwJSou-TVo90A,2010-12-1,3,71000
UCbD8EppRX3ZwJSou-TVo90A,2011-02-1,6,230000
UCbD8EppRX3ZwJSou-TVo90A,2011-03-1,10,310000
UCbD8EppRX3ZwJSou-TVo90A,2011-04-1,6,1100000
UCbD8EppRX3ZwJSou-TVo90A,2011-05-1,5,1100000
UCbD8EppRX3ZwJSou-TVo90A,2011-06-1,117,1900000
UCbD8EppRX3ZwJSou-TVo90A,2011-07-1,62,3500000
UCbD8EppRX3ZwJSou-TVo90A,2011-08-1,90,8400000
UCbD8EppRX3ZwJSou-TVo90A,2011-09-1,96,8200000
UCbD8EppRX3ZwJSou-TVo90A,2011-10-1,89,9500000
UCbD8EppRX3ZwJSou-TVo90A,2011-11-1,94,9100000
UCbD8EppRX3ZwJSou-TVo90A,2011-12-1,65,1800000
UCbD8EppRX3ZwJSou-TVo90A,2012-01-1,65,2300000
UCbD8EppRX3ZwJSou-TVo90A,2012-02-1,86,2.50E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-03-1,140,2.00E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-04-1,157,1.50E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-05-1,126,7500000
UCbD8EppRX3ZwJSou-TVo90A,2012-06-1,177,6900000
UCbD8EppRX3ZwJSou-TVo90A,2012-07-1,142,1.30E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-08-1,557,1.80E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-09-1,129,2.90E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-10-1,201,1.70E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-11-1,254,4.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2012-12-1,121,1.70E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-01-1,308,2.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-02-1,231,1.60E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-03-1,288,2.00E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-04-1,232,1.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-05-1,272,3.10E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-06-1,273,3.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-07-1,296,4.10E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-08-1,272,4.30E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-09-1,181,2.70E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-10-1,197,1.60E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-11-1,145,4.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2013-12-1,167,1.30E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-01-1,83,1.20E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-02-1,86,6900000
UCbD8EppRX3ZwJSou-TVo90A,2014-03-1,121,8800000
UCbD8EppRX3ZwJSou-TVo90A,2014-04-1,66,4700000
UCbD8EppRX3ZwJSou-TVo90A,2014-05-1,295,1.80E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-06-1,255,1.90E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-07-1,333,2.90E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-08-1,324,5.50E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-09-1,160,4.10E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-10-1,182,3.30E+07
UCbD8EppRX3ZwJSou-TVo90A,2014-11-1,117,8800000
UCbD8EppRX3ZwJSou-TVo90A,2014-12-1,103,1.70E+07
UCbD8EppRX3ZwJSou-TVo90A,2015-01-1,198,9200000
UCbD8EppRX3ZwJSou-TVo90A,2015-02-1,216,1.30E+07
UCbD8EppRX3ZwJSou-TVo90A,2015-03-1,276,1.40E+07
UCbD8EppRX3ZwJSou-TVo90A,2015-04-1,284,9700000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-03-1,1,3000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-04-1,35,220000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-05-1,2,120000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-06-1,4,130000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-08-1,6,380000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-10-1,1,150000
UCOYX2-hHsEOn6dbTg9mb9lA,2010-12-1,5,370000
UCOYX2-hHsEOn6dbTg9mb9lA,2011-02-1,1,29000
UCOYX2-hHsEOn6dbTg9mb9lA,2011-03-1,2,150000
UCOYX2-hHsEOn6dbTg9mb9lA,2011-04-1,1,53000
UCOYX2-hHsEOn6dbTg9mb9lA,2011-06-1,8,3.00E+05
UCOYX2-hHsEOn6dbTg9mb9lA,2011-08-1,3,170000
UCOYX2-hHsEOn6dbTg9mb9lA,2011-11-1,1,61000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-01-1,4,150000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-02-1,2,92000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-03-1,1,47000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-05-1,3,110000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-06-1,1,22000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-07-1,4,130000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-08-1,3,13000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-09-1,1,50000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-10-1,3,34000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-11-1,2,120000
UCOYX2-hHsEOn6dbTg9mb9lA,2012-12-1,3,26000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-01-1,1,160000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-02-1,3,360000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-03-1,2,24000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-04-1,3,140000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-06-1,2,180000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-07-1,6,2300000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-08-1,3,15000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-10-1,2,290000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-11-1,2,120000
UCOYX2-hHsEOn6dbTg9mb9lA,2013-12-1,2,230000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-01-1,1,14000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-02-1,4,38000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-03-1,7,110000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-04-1,3,220000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-05-1,5,640000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-06-1,19,2.30E+07
UCOYX2-hHsEOn6dbTg9mb9lA,2014-07-1,9,9900000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-08-1,7,4500000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-09-1,4,2600000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-10-1,6,770000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-11-1,6,4900000
UCOYX2-hHsEOn6dbTg9mb9lA,2014-12-1,5,3.00E+06
UCOYX2-hHsEOn6dbTg9mb9lA,2015-01-1,3,2500000
UCOYX2-hHsEOn6dbTg9mb9lA,2015-02-1,3,1300000
UCOYX2-hHsEOn6dbTg9mb9lA,2015-04-1,2,330000
UC8I-UIlXPNS4luC4iV7dRdQ,2008-05-1,1,27000
UC8I-UIlXPNS4luC4iV7dRdQ,2009-03-1,1,41000
UC8I-UIlXPNS4luC4iV7dRdQ,2010-03-1,1,3.00E+05
UC8I-UIlXPNS4luC4iV7dRdQ,2012-10-1,5,9800000
UC8I-UIlXPNS4luC4iV7dRdQ,2012-11-1,15,3.00E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2012-12-1,8,1.50E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-01-1,9,1.70E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-02-1,14,8600000
UC8I-UIlXPNS4luC4iV7dRdQ,2013-03-1,8,4300000
UC8I-UIlXPNS4luC4iV7dRdQ,2013-04-1,9,1.00E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-05-1,14,5400000
UC8I-UIlXPNS4luC4iV7dRdQ,2013-06-1,6,5300000
UC8I-UIlXPNS4luC4iV7dRdQ,2013-07-1,17,5700000
UC8I-UIlXPNS4luC4iV7dRdQ,2013-08-1,19,8.00E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-09-1,15,2.50E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-10-1,12,1.00E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-11-1,13,2.70E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2013-12-1,2,1400000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-01-1,8,9300000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-02-1,5,9700000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-03-1,6,6.00E+06
UC8I-UIlXPNS4luC4iV7dRdQ,2014-04-1,5,2.90E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2014-05-1,5,6200000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-06-1,4,7.00E+06
UC8I-UIlXPNS4luC4iV7dRdQ,2014-07-1,5,1.40E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2014-08-1,4,5100000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-09-1,5,2700000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-10-1,5,3500000
UC8I-UIlXPNS4luC4iV7dRdQ,2014-11-1,9,1.90E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2014-12-1,9,1.70E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2015-01-1,7,1.10E+07
UC8I-UIlXPNS4luC4iV7dRdQ,2015-02-1,7,7800000
UC8I-UIlXPNS4luC4iV7dRdQ,2015-03-1,6,8.00E+06
UC8I-UIlXPNS4luC4iV7dRdQ,2015-04-1,8,2400000
UCg1uYO329KcAEN-PQdoQMKQ,2009-10-1,3,110000
UCg1uYO329KcAEN-PQdoQMKQ,2009-11-1,6,6.00E+05
UCg1uYO329KcAEN-PQdoQMKQ,2009-12-1,15,5600000
UCg1uYO329KcAEN-PQdoQMKQ,2010-01-1,5,170000
UCg1uYO329KcAEN-PQdoQMKQ,2010-02-1,3,590000
UCg1uYO329KcAEN-PQdoQMKQ,2010-03-1,10,650000
UCg1uYO329KcAEN-PQdoQMKQ,2010-04-1,13,7.00E+05
UCg1uYO329KcAEN-PQdoQMKQ,2010-05-1,12,6.00E+05
UCg1uYO329KcAEN-PQdoQMKQ,2010-06-1,14,420000
UCg1uYO329KcAEN-PQdoQMKQ,2010-07-1,14,890000
UCg1uYO329KcAEN-PQdoQMKQ,2010-08-1,6,3900000
UCg1uYO329KcAEN-PQdoQMKQ,2010-09-1,7,89000
UCg1uYO329KcAEN-PQdoQMKQ,2010-10-1,7,3600000
UCg1uYO329KcAEN-PQdoQMKQ,2010-11-1,3,87000
UCg1uYO329KcAEN-PQdoQMKQ,2010-12-1,6,140000
UCg1uYO329KcAEN-PQdoQMKQ,2011-01-1,14,1.00E+06
UCg1uYO329KcAEN-PQdoQMKQ,2011-02-1,16,2500000
UCg1uYO329KcAEN-PQdoQMKQ,2011-03-1,9,280000
UCg1uYO329KcAEN-PQdoQMKQ,2011-04-1,19,630000
UCg1uYO329KcAEN-PQdoQMKQ,2011-05-1,9,490000
UCg1uYO329KcAEN-PQdoQMKQ,2011-06-1,9,160000
UCg1uYO329KcAEN-PQdoQMKQ,2011-07-1,8,1300000
UCg1uYO329KcAEN-PQdoQMKQ,2011-08-1,11,2500000
UCg1uYO329KcAEN-PQdoQMKQ,2011-09-1,8,210000
UCg1uYO329KcAEN-PQdoQMKQ,2011-10-1,8,110000
UCg1uYO329KcAEN-PQdoQMKQ,2011-11-1,21,1100000
UCg1uYO329KcAEN-PQdoQMKQ,2011-12-1,12,660000
UCg1uYO329KcAEN-PQdoQMKQ,2012-01-1,27,1.00E+06
UCg1uYO329KcAEN-PQdoQMKQ,2012-02-1,11,1400000
UCg1uYO329KcAEN-PQdoQMKQ,2012-03-1,15,1100000
UCg1uYO329KcAEN-PQdoQMKQ,2012-04-1,28,550000
UCg1uYO329KcAEN-PQdoQMKQ,2012-05-1,25,890000
UCg1uYO329KcAEN-PQdoQMKQ,2012-06-1,28,1300000
UCg1uYO329KcAEN-PQdoQMKQ,2012-07-1,29,1500000
UCg1uYO329KcAEN-PQdoQMKQ,2012-08-1,37,1600000
UCg1uYO329KcAEN-PQdoQMKQ,2012-09-1,16,580000
UCg1uYO329KcAEN-PQdoQMKQ,2012-10-1,23,630000
UCg1uYO329KcAEN-PQdoQMKQ,2012-11-1,33,770000
UCg1uYO329KcAEN-PQdoQMKQ,2012-12-1,21,3100000
UCg1uYO329KcAEN-PQdoQMKQ,2013-01-1,18,1200000
UCg1uYO329KcAEN-PQdoQMKQ,2013-02-1,8,420000
UCg1uYO329KcAEN-PQdoQMKQ,2013-03-1,25,1500000
UCg1uYO329KcAEN-PQdoQMKQ,2013-04-1,22,1.30E+07
UCg1uYO329KcAEN-PQdoQMKQ,2013-05-1,18,1900000
UCg1uYO329KcAEN-PQdoQMKQ,2013-06-1,13,2.00E+06
UCg1uYO329KcAEN-PQdoQMKQ,2013-07-1,9,1.40E+07
UCg1uYO329KcAEN-PQdoQMKQ,2013-08-1,5,460000
UCg1uYO329KcAEN-PQdoQMKQ,2013-09-1,16,2.00E+06
UCg1uYO329KcAEN-PQdoQMKQ,2013-10-1,7,590000
UCg1uYO329KcAEN-PQdoQMKQ,2013-11-1,9,1100000
UCg1uYO329KcAEN-PQdoQMKQ,2013-12-1,8,3200000
UCg1uYO329KcAEN-PQdoQMKQ,2014-01-1,11,920000
UCg1uYO329KcAEN-PQdoQMKQ,2014-02-1,3,660000
UCg1uYO329KcAEN-PQdoQMKQ,2014-03-1,6,1400000
UCg1uYO329KcAEN-PQdoQMKQ,2014-04-1,9,530000
UCg1uYO329KcAEN-PQdoQMKQ,2014-05-1,4,1500000
UCg1uYO329KcAEN-PQdoQMKQ,2014-06-1,10,810000
UCg1uYO329KcAEN-PQdoQMKQ,2014-07-1,5,5700000
UCg1uYO329KcAEN-PQdoQMKQ,2014-08-1,6,710000
UCg1uYO329KcAEN-PQdoQMKQ,2014-09-1,9,9400000
UCg1uYO329KcAEN-PQdoQMKQ,2014-10-1,11,5600000
UCg1uYO329KcAEN-PQdoQMKQ,2014-11-1,3,310000
UCg1uYO329KcAEN-PQdoQMKQ,2014-12-1,3,1700000
UCg1uYO329KcAEN-PQdoQMKQ,2015-01-1,18,3.00E+06
UCg1uYO329KcAEN-PQdoQMKQ,2015-02-1,10,640000
UCg1uYO329KcAEN-PQdoQMKQ,2015-03-1,6,660000
UCg1uYO329KcAEN-PQdoQMKQ,2015-04-1,7,630000
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-07-1,9,9700000
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-08-1,8,5700000
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-09-1,6,3400000
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-10-1,13,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-11-1,11,6.00E+06
UCJ6td3C9QlPO9O_J5dF4ZzA,2011-12-1,13,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-01-1,13,1.70E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-02-1,11,8200000
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-03-1,11,9100000
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-04-1,10,9300000
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-05-1,14,3.30E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-06-1,13,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-07-1,13,1.00E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-08-1,14,1.00E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-09-1,13,8300000
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-10-1,15,2.30E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-11-1,13,1.00E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2012-12-1,13,8800000
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-01-1,12,6400000
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-02-1,12,3.40E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-03-1,14,1.30E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-04-1,12,5700000
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-05-1,15,2.00E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-06-1,14,7.00E+06
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-07-1,14,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-08-1,13,1.70E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-09-1,13,9300000
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-10-1,13,1.50E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-11-1,13,1.00E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2013-12-1,12,1.70E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-01-1,14,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-02-1,10,1.40E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-03-1,16,1.60E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-04-1,17,2.90E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-05-1,18,1.10E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-06-1,17,1.90E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-07-1,19,1.40E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-08-1,19,1.40E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-09-1,18,1.20E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-10-1,18,2.10E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-11-1,16,1.30E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2014-12-1,21,1.70E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2015-01-1,18,1.50E+07
UCJ6td3C9QlPO9O_J5dF4ZzA,2015-02-1,16,9.00E+06
UCJ6td3C9QlPO9O_J5dF4ZzA,2015-03-1,17,9.00E+06
