year_month,external_id,subscriber_count
2014-01-1,UCH7yn-yKKUkwbuWEmlwh57g,10100
2014-01-1,UCQD_yZCS2BGO_BXtYrXFg1Q,7400
2014-01-1,UC2-BeLxzUBSs0uSrmzWhJuQ,44500
2014-01-1,UCRYASwREzEOEptJLi4AY6tw,26100
2014-01-1,UCJpMgSf3OM3nJplxEnadV3w,20100
2014-01-1,UCuCQXqQLAQuTObCGlTYDE3w,33300
2014-01-1,UC5nc_ZtjKW1htCVZVRxlQAQ,1040400
2014-01-1,UC8pYaQzbBBXg9GIOHRvTmDQ,507300
2014-01-1,UCL2BnoeVmDODuNEPuxobpug,34600
2014-01-1,UCyeVfsThIHM_mEZq7YXIQSQ,452300
2014-01-1,UCl-HaapbCqGDw4SKfcSAqvw,5100
2014-01-1,UCLsooMJoIpl_7ux2jvdPB-Q,804500
2014-01-1,UCHIwQiZhIn6fm5b_IilqBbQ,17000
2014-01-1,UCCj956IF62FbT7Gouszaj9w,1724600
2014-01-1,UCCJvN30up_Sunwgvprt-M_w,7800
2014-01-1,UCmxXNp3EErSfvSXti76x3hA,7200
2014-01-1,UCdgDIIKpFlpHB1L0LZnh5EQ,606300
2014-01-1,UCq3zaHCaZtb3TtNwwz0PK2w,1582300
2014-01-1,UCC83eap-hc6uFQHRJ2F2LNg,1046800
2014-01-1,UCH4KR4_UxYIfQDTHaPeMWtg,122800
2014-01-1,UCPDis9pjXuqyI7RYLJ-TTSA,4167400
2014-01-1,UCUjlPym2cxucUVPdE8kYOOg,251900
2014-01-1,UCPde4guD9yFBRzkxk2PatoA,200
2014-01-1,UCWcrr8Q9INGNp-PTCLTzc8Q,1392100
2014-01-1,UCYEN_02bh7qwK3buMSpws7g,NA
2014-01-1,UCo83OnV1SoOZHPQd1UNMx-g,44300
2014-01-1,UCPrbArysdf6neOcQPaxzxFg,12500
2014-01-1,UCoookXUzPciGrEZEXmh4Jjg,806500
2014-01-1,UCvqs9r3h9dh87lRHSatDpNg,31500
2014-01-1,UCjxq9YFOGXx_wPr5Z8jidEA,0
2014-01-1,UCVp3nfGRxmMadNDuVbJSk8A,972700
2014-01-1,UC1ieoHqKW-yYgDhLHIcx28w,6461800
2014-01-1,UChApbc4FLJC3DJLLryGgCSQ,501600
2014-01-1,UCXN6dUO4RBUs2FAK1e9Qq7A,0
2014-01-1,UCJAbkIY17zAmCTNQHH0bQoQ,113600
2014-01-1,UCZf__ehlCEBPop-_sldpBUQ,963600
2014-01-1,UC5Y35HzjHnxi2Dk8Xk8Cllw,258600
2014-01-1,UCJkWoS4RsldA1coEIot5yDA,529100
2014-01-1,UCzH3iADRIq1IJlIXjfNgTpA,6845100
2014-01-1,UC-Qq6lh7rkV1KqV9WjmRNgQ,8600
2014-01-1,UCeC_8IujSypd1ZK_Rm1Yt8w,3900
2014-01-1,UCrjlKkKTAyNn6gekRM3p0Aw,274200
2014-01-1,UCTZYP-LKaYLz1IiUPq6eFlg,800
2014-01-1,UCgc00bfF_PvO_2AvqJZHXFg,4806300
2014-01-1,UCV6ZlWpVitOcQvaL_RFgu5w,106400
2014-01-1,UCzw-C7fNfs018R1FzIKnlaA,2596900
2014-01-1,UCyQobySFx_h9oFwsBV0KGdg,112300
2014-01-1,UCsooa4yRKGN_zEE8iknghZA,570000
2014-01-1,UCR8Qn9s6He1Qtph73fiDmWQ,1100
2014-01-1,UCGcheBSVngQt09ubb0BZyJw,116800
2014-01-1,UCsQnAt5I56M-qx4OgCoVmeA,40400
2014-01-1,UCORIeT1hk6tYBuntEXsguLg,263100
2014-01-1,UCR4s1DE9J4DHzZYXMltSMAg,2654800
2014-01-1,UCEXreSptvV-uIrs4JcX4upw,28000
2014-01-1,UCNyJk0eoESO3CxAmrktAB5w,600
2014-01-1,UCM-N7EdUjsbEWCOEHuxta4w,1100
2014-01-1,UCPigm-S4qXw2PSx1UEeEChQ,28000
2014-01-1,UC14UlmYlSNiQCBe9Eookf_A,1195500
2014-01-1,UC5gMqlsgo6OUu9AjBosggcw,1600
2014-01-1,UCW6BEk2-Ve8SPl9NlVXqz6Q,158400
2014-01-1,UCqyI8UwvJ1_j1Aql6-YT9kw,500
2014-01-1,UCpcTrCXblq78GZrTUTLWeBw,543100
2014-01-1,UCFybDyeFlJCPYGcNJROrOZw,0
2014-01-1,UCp1JDmORpR7wxtvCijaSF8w,93900
2014-01-1,UCHkh8YFg0l4tkY6_zvzdd5w,893400
2014-01-1,UCGCPAOQDZa_TTTXDr5byjww,2779900
2014-01-1,UCnfQ5zUjQdPMWnrhRUN-wZg,0
2014-01-1,UCE0ikSo6LIH-lAoaq2a4lEA,25900
2014-01-1,UCvTqpl1DVmGBALUe3tn5Rlw,0
2014-01-1,UC3C-M-gdn2-muoxQvVAxO-g,0
2014-01-1,UCPARDnYdJQBJID-qyefVKcw,71800
2014-01-1,UCJY3eGNWSFRi5YnQiUyIgRA,114400
2014-01-1,UCcGrqVONDKiBiRjNKI8EsOQ,3000
2014-01-1,UCT8Rf6QQeFADwyyPTrGgT4Q,619600
2014-01-1,UCVq1Crat76rKsgu6WosKwmA,NA
2014-01-1,UCqhnX4jA0A5paNd1v-zEysw,1474800
2014-01-1,UC_GvMVffgctSISDkeWlKhXQ,2034100
2014-01-1,UCC-WAxNanxTjOkT-fGioVMg,200
2014-01-1,UCIPA6iWNaoetaa1T46RkzXw,237500
2014-01-1,UC37BPLRnJzSuPwbV07F2PUQ,6500
2014-01-1,UCC-RHF_77zQdKcA75hr5oTQ,24100
2014-01-1,UCeZiul_hKxc-r0yEL27i1Xw,24900
2014-01-1,UC0u9FKn2vM0HRhQx_eI5qwQ,85900
2014-01-1,UCgef_fFE9FEFZGQcHqp9aZw,53300
2014-01-1,UCs8qka8tfhdc69wzXYdtZ3A,123600
2014-01-1,UCvFXXIn7yfM297YIycnFDWw,147900
2014-01-1,UCq49Dchmdahq2tS9TJCv7XQ,2500
2014-01-1,UCtpdg7cmwSNkCtU57hGDm9A,800
2014-01-1,UCtpL6HyBK-z16GbJguHf3JQ,200500
2014-01-1,UCe_vXdMrHHseZ_esYUskSBw,1130100
2014-01-1,UCCgom-QQIOMQPJ42-E8eqdg,NA
2014-01-1,UCMjd-1F53XKknIcMPtAOmJQ,72000
2014-01-1,UCmtQGojT9O2LVzVIVKDGEjw,280600
2014-01-1,UCvsye7V9psc-APX6wV1twLg,731500
2014-01-1,UCJjSDX-jUChzOEyok9XYRJQ,67500
2014-01-1,UClvgyQvIplPQU8N73vPlFUA,11300
2014-01-1,UCvASwurO-KQMoLVHWKdwT_w,162100
2014-01-1,UCBBi5zCvAvvXbcgwUWV4wjw,135000
2014-01-1,UCmodxR4_K1etm64BTVX9hsQ,100
2014-01-1,UCUK0HBIBWgM2c4vsPhkYY4w,3178400
2014-01-1,UCSReacwdlGHHyTIyuROhVdQ,220100
2014-01-1,UCt-WqkTyKK1_70U4bb4k4lQ,32200
2014-01-1,UCHfdTAyg5t4mb1G-3rJ6QsQ,323500
2014-01-1,UCs2t9DlvAuyTBkvk2djGZKw,1563400
2014-01-1,UCdNjexbIS_NKJC4ZRwKf9ag,232600
2014-01-1,UCkRY4J8G__K8SEWZRLbke-Q,3100
2014-01-1,UCBzfdgfIAANfgP3xyhVaEfQ,124600
2014-01-1,UCEUf_uUDUfJJ3XfgwOxm-0A,89700
2014-01-1,UCfWqafyV4h6S_U_QpjT-6Ew,478700
2014-01-1,UC7Uibumwcqq1yOvlK9yq7nw,1000
2014-01-1,UCE5910LWuMTGWmIJ_WE3KvA,700
2014-01-1,UCD-NZ6Gm9jk1MvjVLRT1NOw,105000
2014-01-1,UCE1q34IyY27CI31HFkeng0Q,42000
2014-01-1,UCWljxewHlJE3M7U_6_zFNyA,1079100
2014-01-1,UCJSheG47lgh1oUBaM9e4kSw,15100
2014-01-1,UCNrfpyNlkBW63rgTwX1fGgw,200
2014-01-1,UC2C-970d2o-YGLPqsG6FcWQ,82300
2014-01-1,UC2LgZ_4GzSFQS-3a87_Jc6w,1787600
2014-01-1,UCedcH2kb9dRn6qPcafYF48g,0
2014-01-1,UCzWygEC8zQKYpCp7nwX_M-A,371200
2014-01-1,UCBNXKrniCm4Qd9v5tTzY-aA,43300
2014-01-1,UCoxcjq-8xIDTYp3uz647V5A,734600
2014-01-1,UCGDJLLphnP0zQQaE3kgo5Wg,4100
2014-01-1,UCB0d0JLn1WcGYcwwZ87d2LA,187800
2014-01-1,UCT-LpxQVr4JlrC_mYwJGJ3Q,175200
2014-01-1,UCe4Gy3xDG5K0xuRKm7a6l_g,27700
2014-01-1,UCG9gfnA5UDoLvz-tC9B-HKw,2655800
2014-01-1,UC82o9tQyo_cJhtyoFi-ROEw,64500
2014-01-1,UCe9oofjVfJzapRyVlt57x8Q,2487000
2014-01-1,UC5A-Wp9ujcr5g9sYagAafEA,370600
2014-01-1,UC5QA3ePozxshgdIbYafT_fA,262300
2014-01-1,UCZEbOOiNiR7pjE2Adb7TUrA,0
2014-01-1,UCZMBZEfvGdlTpOZm-fLY2lQ,44300
2014-01-1,UCkyrSWEcjZKpIwMxiPfOcgg,49500
2014-01-1,UC8rNKrqBxJqL9izOOMxBJtw,2674700
2014-01-1,UC-Ba10Rmz8pFivAVdQNeFyw,36800
2014-01-1,UCvqRdlKsE5Q8mf8YXbdIJLw,659100
2014-01-1,UCweOkPb1wVVH0Q0Tlj4a5Pw,1613400
2014-01-1,UCKqSXA4MMqy78XuPT0PX8TA,300
2014-01-1,UCm3Y5mfuO7pf3SXQILf3Obg,370500
2014-01-1,UCEY1ejsweY4DgMwOVJeEaBA,2588500
2014-01-1,UCsAegdhiYLEoaFGuJFVrqFQ,2009600
2014-01-1,UC5aeU5hk31cLzq_sAExLVWg,4800
2014-01-1,UC7DpParfqYQEbFGt5eTX5pQ,526900
2014-01-1,UCU0nCk_dDYf2PavgLbfgihQ,11600
2014-01-1,UCsaKxIA9snv1Wrh_sw1DFvg,NA
2014-01-1,UCQR_jO1aqpsdfrZNHkoSjDQ,280300
2014-01-1,UCsT0YIqwnpJCM-mx7-gSA4Q,922800
2014-01-1,UCZ90tZPn-ue2BmRAcDD88tA,983200
2014-01-1,UCcHtke0raf8vNYLM1Hbq3Jw,117400
2014-01-1,UCg1uYO329KcAEN-PQdoQMKQ,392500
2014-01-1,UC1-VOKyTJrgLiBeiJqzeIUQ,40000
2014-01-1,UCVxmo7C8ltLt5u19NKrUNAQ,3500
2014-01-1,UC12Ku0_2bhNsreyaoZH9raQ,383400
2014-01-1,UC5zSySQab9SA6Wz569WDgqw,2131900
2014-01-1,UCyC_4jvPzLiSkJkLIkA7B8g,3960000
2014-01-1,UCNBbCOuAN1NZAuj0vPe_MkA,68500
2014-01-1,UCAzPsJi_SFdpPBvbiPc1DNQ,200
2014-01-1,UCQ3YBTfFqOelvIjk5TLXlfQ,0
2014-01-1,UC22TOQWJue006Lp6DB5QhDA,2274000
2014-01-1,UCg-YCxiu2u54f9dcZXVPe3w,34500
2014-01-1,UC5VnC5l4dkFR0oVaPL_en2A,665900
2014-01-1,UCn5HgqjOdW0d1jYTtvzKCUQ,7200
2014-01-1,UCe4LM_eKc9ywRmVuBm5pjQg,1650000
2014-01-1,UCG4dadF2w8Z95qz-vJ3WkqQ,22700
2014-01-1,UCF_1C_TUmcGoFqYKkcc85Yg,29200
2014-01-1,UC_BaxRhNREI_V0DVXjXDALA,167400
2014-01-1,UCLyYEq4ODlw3OD9qhGqwimw,62100
2014-01-1,UCeLv3h_HSbUifncBFrXHdPg,200
2014-01-1,UCHnyfMqiRRG1u-2MsSQLbXA,1028700
2014-01-1,UCWZRANKlxNe_4QKiqBBCTOQ,227400
2014-01-1,UC_39VhpzPZyOVrXUeWv04Zg,137300
2014-01-1,UCD-aHqZMn6eU1zA15md1I1Q,1800
2014-01-1,UC-KQIG4-dyR1kIHCQFOJ-hQ,298500
2014-01-1,UCJi_befq0YDYJ9fCeyHxJbg,256900
2014-01-1,UCd9SVWsoWGWLG_hoqOw5piQ,55900
2014-01-1,UCR2lg_YchvWGbpMxHg-EIgg,1713000
2014-01-1,UClZkHt2kNIgyrTTPnSQV3SA,1526200
2014-01-1,UCNoeMd-St-c-7Nw0b2zrr_w,3000
2014-01-1,UC09cuppOi5VxxLyykSpdnlw,11700
2014-01-1,UCHzrmjGQIw043RVffpyjezg,165800
2014-01-1,UCaibwqCNTDZOSC7RdVDjLmw,2900
2014-01-1,UCFjrDmEnxrG5TRGVO0TPHLA,140700
2014-01-1,UCap97Ue8K_BpKlrvQRYd6JA,323800
2014-01-1,UCYSBo41CFBbyFXV8_k-Cx2g,1500
2014-01-1,UCOpcACMWblDls9Z6GERVi1A,1250700
2014-01-1,UCq-vSTqa-OPeMzx5fjH9w_w,13100
2014-01-1,UCe7UlMFn6_TjAC6MENhGRaA,4500
2014-01-1,UCAtPtX1EQ4RgRoqs17-opMg,7200
2014-01-1,UCT8z80a4ESgO2Y4qajk-iXw,1741500
2014-01-1,UCPvEbO2bI5x1MVLUuRJoZXg,2900
2014-01-1,UCaIM6y9YvfUb_IxS2reKsqw,19500
2014-01-1,UCbu2SsF-Or3Rsn3NxqODImw,1226500
2014-01-1,UC9cn7_hZ0kq2FwAtFMXNK4A,2300
2014-01-1,UCuBPlZTF6TGO0g58QgcgsxA,135500
2014-01-1,UCr8DuGAxtCxaKbnouZYBR7w,89000
2014-01-1,UC9CsZoTaHZqZjnNZv7v3T1g,182900
2014-01-1,UCYx9lhCw0u2-OoqVtEU0IMg,0
2014-01-1,UCpko_-a4wgz2u_DgDgd9fqA,1360300
2014-01-1,UCTpwJfKOMcaGOrVdccjnbQQ,1891400
2014-01-1,UCqYw-CTd1dU2yGI71sEyqNw,491200
2014-01-1,UC8GkZ5dlOrw-yN_nkOAIzPA,1463500
2014-01-1,UCbt63GNsB5wet6NO3dmhssA,231300
2014-01-1,UC7zHLmbmASW9zmLW8WpFm1g,8100
2014-01-1,UCosXctaTYxN4YPIvI5Fpcrw,202700
2014-01-1,UC_976xMxPgzIa290Hqtk-9g,353000
2014-01-1,UCrvHY7epa3hXaxsK6tdsp-A,67700
2014-01-1,UCqkMn9bYQlhgzEjbktzEQpQ,111000
2014-01-1,UC-MByr5LRnWmVN94Ija4XJg,139200
2014-01-1,UCabfiEzAwNHfShgmt2Y--Yw,37700
2014-01-1,UCwJOLhqkBHVnT5wA1mkOzdg,39000
2014-01-1,UCuouUWCLmpG4Dje3Ay0p1oQ,1288200
2014-01-1,UCxVbAgOxi2HtYFmptzvILrA,735000
2014-01-1,UCiUiZUDSpuiMiiecRBEOZEQ,123300
2014-01-1,UC1zZE_kJ8rQHgLTVfobLi_g,980800
2014-01-1,UCuzsm6Qa5gNuyk1zezdguTg,700
2014-01-1,UCzZ1I1j--g9sFVB-6-1yzWw,28700
2014-01-1,UCDF_b2O1L_z9YG8_PnCv0yg,6300
2014-01-1,UC59jm6JUT_PNciq8XNHDCbA,39900
2014-01-1,UCSK57JMV0OJL1C7V-YOEVkQ,13500
2014-01-1,UC65afEgL62PGFWXY7n6CUbA,391100
2014-01-1,UC78PMQprrZTbU0IlMDsYZPw,304500
2014-01-1,UCS5Oz6CHmeoF7vSad0qqXfw,1278200
2014-01-1,UCWZmCMB7mmKWcXJSIPRhzZw,61300
2014-01-1,UCdmY7-vlZ3zx3oJdKSGfd-Q,300
2014-01-1,UCERVhkIYIeEdTQkQciwDN3A,9500
2014-01-1,UCHhXSfCzQYAAFkpdxr7QsaA,92400
2014-01-1,UCNTHi7T0rSRhjZ6pvXxuioQ,23900
2014-01-1,UCYdNtGaJkrtn04tmsmRrWlw,123300
2014-01-1,UCFPoJNd0d4k1H9A6UOlikcg,107600
2014-01-1,UCilIl97a4P1V2P6n5ypwKng,0
2014-01-1,UC4SUUloEcrgjsxbmy_rQQXA,0
2014-01-1,UCsU-ktDYPSvRyRqcFV4uXPw,17000
2014-01-1,UCjqZeIIXmNj3WS7auJjJFpg,1209100
2014-01-1,UCs6Agc6DvG7dZ8X4wZiGR1A,73300
2014-01-1,UC1KPy3cAAj0i0RIFC_SzjMg,4794500
2014-01-1,UCt6_7e1yAZxhn5E2ojiZA6w,6200
2014-01-1,UCsP3Clx2qtH2mNZ6KolVoZQ,122800
2014-01-1,UC-1yUeIiN57anOtGe-rAqrw,800
2014-01-1,UCffDXn7ycAzwL2LDlbyWOTw,608500
2014-01-1,UCI-Oq7oFGakzSzHFlTtsUsQ,80200
2014-01-1,UCyfZleh4w7buTzi0WfY8WqA,15300
2014-01-1,UCcWl6q7rcJ9WoF_Kwmxg23A,708600
2014-01-1,UCnkd_jcJjIFOXLZC6M2Sjxg,10200
2014-01-1,UCDx2-SCLzDaC4vlh2PCGYQA,887800
2014-01-1,UCRXXQgZZsMIxXpFncK019DA,19600
2014-01-1,UCK0_zBeybLuyXbOcHp7wmJA,319100
2014-01-1,UCY-nD3MKsBeZtLHi3772eSg,61300
2014-01-1,UCEe-43j9WUt6A0pHBppRJ_A,97500
2014-01-1,UCw5nIlwE0OHkNuIe1ty0lxQ,1370300
2014-01-1,UCL64gn1KZ1C-u87BGQv3b6w,103600
2014-01-1,UCfwP2H1CDJvssk6g2pm8EgA,245500
2014-01-1,UCYooECrv-fIXlPaDwEIaveA,509700
2014-01-1,UCLAcNrfZd3Nstptyuf54OVg,5500
2014-01-1,UCzco9CewPf0F-SP1p6LhWrw,594600
2014-01-1,UCCww-R0oM_CQWXerBcNyKKw,6200
2014-01-1,UCs0upBDG-dCAxy8_VDPE5XA,50100
2014-01-1,UC2dBZuI6gS-jv7PCIDXkXag,415500
2014-01-1,UChpihrq2RRLyzgLtpcoMVbw,8900
2014-01-1,UCPPPrnT5080hPMxK1N4QSjA,172300
2014-01-1,UCZQRVHvPaV4DRn3tp8qrh7A,3200
2014-01-1,UCbuyZEYXgjMV042uuwa_aFw,79800
2014-01-1,UCm7L2pRYZSTATOn8jzf_TQQ,300
2014-01-1,UCobV_oWSV4-YgbYnqrkaX9w,1028100
2014-01-1,UCaNS3on9m_7LmSpI2GC65Bw,382700
2014-01-1,UC8jlKhHClMUO3kkL8ppK8Bw,191200
2014-01-1,UCUsN5ZwHx2kILm84-jPDeXw,2741000
2014-01-1,UCYkoAtIMi6oFG_8SO5YrauQ,239700
2014-01-1,UCke6I9N4KfC968-yRcd5YRg,1658000
2014-01-1,UCYCgq9pdIv95dnjMPFdk_DQ,118300
2014-01-1,UCKZGcrxRAhdUi58Mdr565mw,50000
2014-01-1,UC740ilqsaYlnp0CFdYQoowA,34700
2014-01-1,UCAGaiAGJg1B3l-hpLpPcdvg,82500
2014-01-1,UCFU30dGHNhZ-hkh0R10LhLw,115000
2014-01-1,UCVitMxMDE1s_Si85Gw0Y19g,24500
2014-01-1,UCB1p88knr2l2IbfTX1vOCbg,900
2014-01-1,UCpwvZwUam-URkxB7g4USKpg,1157000
2014-01-1,UCZBu4SD7RaHHwKJqjtE1KGw,200
2014-01-1,UC7tQCPynoSf7Dgj-knC-aOg,82900
2014-01-1,UCv2hYhRYO8Fmbs5mUemz2oQ,426300
2014-01-1,UCskAt0JUUCrHqutdfLXSb-w,72400
2014-01-1,UCGDwFBgtKO4M7AaTCY3jMLw,23200
2014-01-1,UCSo_it8y_WM0dLlvuOs34Zg,14000
2014-01-1,UC55IWqFLDH1Xp7iu1_xknRA,1507500
2014-01-1,UCBqWtrtVaxJK2KDsdtmTnsQ,45000
2014-01-1,UCxytOEPP99jj8mqVGAO7haQ,391100
2014-01-1,UC-5d-QB8E4X9YYtRvU0We8A,31400
2014-01-1,UC_LKhBiSqiBLbFC3wFY2BRA,298100
2014-01-1,UCcG6zooS9BlSgiT0_ICuD0A,70200
2014-01-1,UC9diVCDUnRAB3buT1vLn4-w,604700
2014-01-1,UCxNkdjiN-zutIFvyH5g-c3g,9100
2014-01-1,UC4qk9TtGhBKCkoWz5qGJcGg,270800
2014-01-1,UCU6Yy6QttlTcwf96aafYHkQ,9000
2014-01-1,UCR0AnNR7sViH3TWMJl5jyxw,695400
2014-01-1,UC9gFih9rw0zNCK3ZtoKQQyA,11986400
2014-01-1,UCBi2mrWuNuyYy4gbM6fU18Q,682100
2014-01-1,UC32TdiIsh_5X8tKr_9rKQyA,150300
2014-01-1,UCYnFCmOHHNrLYlb3lE-yYjw,28000
2014-01-1,UC0v-tlzsn0QZwJnkiaUSJVQ,6843300
2014-01-1,UCF2oW5-MO8dB6ul9WH9xi0A,541800
2014-01-1,UC1VOZroPEnEaDDEqnMtdgiw,13100
2014-01-1,UCzNWVDZQ55bjq8uILZ7_wyQ,317000
2014-01-1,UCDsO-0Yo5zpJk575nKXgMVA,6824400
2014-01-1,UCdPG86Ahrf9A8YzBnFDAaEg,7400
2014-01-1,UCCTR5nIFvWBW9MeGEGPNG4g,914800
2014-01-1,UCRdD55JrlRDzHeec3bKrH4g,60200
2014-01-1,UCuYx81nzzz4OFQrhbKDzTng,5548200
2014-01-1,UCx8LIRh6VuPamPrqYDNF2QQ,14300
2014-01-1,UC-FQUIVQ-bZiefzBiQAa8Fw,957400
2014-01-1,UCc-2P5tCezbxegb7gxp6EXg,500
2014-01-1,UCBdHwFIE4AJWSa3Wxdu7bAQ,1136500
2014-01-1,UCYFUs5ws1FqIEw9NoqfQQug,0
2014-01-1,UCRpjHHu8ivVWs73uxHlWwFA,372700
2014-01-1,UC8vXGfLggx4CAFsr2i0IoRA,132100
2014-01-1,UC_Ds7nedV3NqYf0zhpYti4A,648700
2014-01-1,UC3FBdA2krgGmdGdqxqDjElA,18000
2014-01-1,UCXa9irCtpM1t4l2cPuBKcQg,3400
2014-01-1,UCa31yJCxmmRfTUIMYrUQ3ew,58400
2014-01-1,UCY30JRSgfhYXA6i6xX1erWg,15157100
2014-01-1,UCddiUEpeqJcYeBxX1IVBKvQ,273100
2014-01-1,UCCsj3Uk-cuVQejdoX-Pc_Lg,2756400
2014-01-1,UCaDY8WjYWy36bnt0RVzSklw,210800
2014-01-1,UCh0wrs-8ywjgZO7flfSmlqg,311500
2014-01-1,UCmk5QB4JE-RT3ig4kvtVYxg,183600
2014-01-1,UCH0i7KfVUWJTrrgwyIltJMA,1100
2014-01-1,UC1l7wYrva1qCH-wgqcHaaRg,4719200
2014-01-1,UC7w8GnTF2Sp3wldDMtCCtVw,35600
2014-01-1,UCtKnY1vJ37v-KPgejc2kkBQ,15400
2014-01-1,UCeSKbGqOF0Rqka0XPgvMxfQ,4800
2014-01-1,UCx_dzPI6efSohgtOkAG43-A,105000
2014-01-1,UCdIRIVIc9JMnWzkKFettP8g,10900
2014-01-1,UCCUd6vfPvpPHBWZ6XwXAlRQ,134600
2014-01-1,UC2oGvjIJwxn1KeZR3JtE-uQ,82400
2014-01-1,UCak3selG2oi5vn7sbqdaULA,76200
2014-01-1,UC2C_jShtL725hvbm1arSV9w,1081000
2014-01-1,UCwNqHDsnBCKT-olwJwIFyfg,110700
2014-01-1,UCfCVlxInB4VuaDFLGqEQqaA,1300
2014-01-1,UCrqsNpKuDQZreGaxBL_a5Jg,1200100
2014-01-1,UC-yXuc1__OzjwpsJPlxYUCQ,68400
2014-01-1,UCXZioM6A3pMHBTwOLxEs22A,NA
2014-01-1,UCGlhF-USvOYyo-VUbS7fKAA,40700
2014-01-1,UCjOl2AUblVmg2rA_cRgZkFg,3367300
2014-01-1,UCWeg2Pkate69NFdBeuRFTAw,1424700
2014-01-1,UCNnKprAG-MWLsk-GsbsC2BA,25600
2014-01-1,UCFETBNtL5hZ9o2tXk18NTnQ,6600
2014-01-1,UCBkLjpvDDdKbu18iMf400aw,400
2014-01-1,UCSLj7KIkNtX_3uiAjM-xyjw,100
2014-01-1,UChr1sKJ27Fr6WZxAlusbo_w,425200
2014-01-1,UC9M7-jzdU8CVrQo1JwmIdWA,214500
2014-01-1,UCMQCTweRp9G7qCQbJI9oeAg,142100
2014-01-1,UC8huWhDjI8UJK4bqo8BJ9WQ,204700
2014-01-1,UC0rDDvHM7u_7aWgAojSXl1Q,129500
2014-01-1,UC8I-UIlXPNS4luC4iV7dRdQ,51800
2014-01-1,UCAbinsttOjP3NpPCn2G4Row,60100
2014-01-1,UCgWfS_47YPVbKx5EK4FLm4A,7.00E+05
2014-01-1,UCZ_AAS3zQS53OOeeeY9lcJA,108800
2014-01-1,UCUd0P7GJ_6UiLcIpfKH9sCQ,233100
2014-01-1,UCLlgzYZqJYalr3bN1315A1g,100
2014-01-1,UCko9jNGOhjjImjZRv7He0sg,47800
2014-01-1,UCswH8ovgUp5Bdg-0_JTYFNw,70400
2014-01-1,UCsTcErHg8oDvUnTzoqsYeNw,706300
2014-01-1,UCiBCfXg5HoSxWQ9vMXUJbgg,2800
2014-01-1,UCBWaR6y4B2Ca8KXg-80suJA,500
2014-01-1,UCzNAswnSN0rZy79clU-DRPg,1647300
2014-01-1,UC_TVqp_SyG6j5hG-xVRy95A,6732800
2014-01-1,UCERUmrDh9hmqEXBsnYFNTIA,269500
2014-01-1,UCkxctb0jr8vwa4Do6c6su0Q,2077700
2014-01-1,UCFwzOXPZKE6aH3fAU0d2Cyg,212100
2014-01-1,UCZJ7m7EnCNodqnu5SAtg8eQ,14345900
2014-01-1,UCeJT1E956KZACTb5sVe_lSQ,2500
2014-01-1,UCKHhA5hN2UohhFDfNXB_cvQ,1659700
2014-01-1,UCJHroOyfde4rZLTL2Zmk1UQ,41700
2014-01-1,UCGv-qJBu7fJigxUy5zYD3Eg,117700
2014-01-1,UCTQ6d7W2JRulB1Pd-9wCsAw,325800
2014-01-1,UCKlhpmbHGxBE6uw9B_uLeqQ,7349600
2014-01-1,UCRO2HUx-NQ71VPsXlfomiMg,229000
2014-01-1,UC6zPzUJo8hu-5TzUk8IEC2Q,224800
2014-01-1,UChm_03-6BrDwBi5cEizOwPA,1500
2014-01-1,UCNpix5mmVuqhg94qxrsnPtw,200
2014-01-1,UCZWlSUNDvCCS1hBiXV0zKcA,14600
2014-01-1,UCMZh9kMjQ6Yc_JuCNIp1UDw,19000
2014-01-1,UCnrO0wqhKpMYUt_wSeaIasw,226600
2014-01-1,UCyU0H_poeSOraMD2y9Vku6A,102400
2014-01-1,UCnIQPPwWpO_EFEqLny6TFTw,139800
2014-01-1,UCtr2VqYDR7mx0Q15jOfK1vg,410900
2014-01-1,UCqdGW_m8Rim4FeMM29keDEg,847400
2014-01-1,UC4PooiX37Pld1T8J5SYT-SQ,831100
2014-01-1,UClu474HMt895mVxZdlIHXEA,325300
2014-01-1,UCuLUOxd7ezJ8c6NSLBNRRfg,56000
2014-01-1,UCqg2eLFNUu3QN3dttNeOWkw,1240300
2014-01-1,UC31klL7WSgkQyGClLp-iacQ,28400
2014-01-1,UCXoJ8kY9zpLBEz-8saaT3ew,84100
2014-01-1,UCOvEMf00DnwdkpOCRWdc6uA,35200
2014-01-1,UCKAqou7V9FAWXpZd9xtOg3Q,151100
2014-01-1,UC_wIGmvdyAQLtl-U2nHV9rg,74300
2014-01-1,UCR1EMxu9anmg7DhJBxNUbsA,442700
2014-01-1,UCWXCrItCF6ZgXrdozUS-Idw,1766300
2014-01-1,UCMfZ_z0LUm805JOZLktl2QQ,88500
2014-01-1,UCjx_CE53W9mPVO7_nVCTTkg,100
2014-01-1,UCTv-XvfzLX3i4IGWAm4sbmA,252800
2014-01-1,UCxplsYwPGQVKyiopBAdCMYA,121800
2014-01-1,UCnB5W_ZJgiDFnklejRGADxw,807700
2014-01-1,UCbWUEnTRHb3bRdrnovq8iuA,197000
2014-01-1,UCbBrk4JwHch79P-SzDKIOMQ,1600
2014-01-1,UC2APpwfAlZU8X0EezmhuXUQ,182700
2014-01-1,UC3WI3Ut8Hvc6kzlLcG0IJHw,2300
2014-01-1,UCQNax8LsGh3EiLF4WmNgDZA,318000
