"","Date/Time","Lat","Lon","Base"
"399","4/1/2014 13:07:00",40.78512382,-73.95377769,"B02512"
"400","4/1/2014 13:07:00",40.78512382,-73.95377769,"B02512"
"401","4/1/2014 13:08:00",40.7420394,-73.9849704,"B02512"
"402","4/1/2014 13:08:00",40.74575842,-73.98702661,"B02512"
"403","4/1/2014 13:09:00",40.76985904,-73.95891739,"B02512"
"404","4/1/2014 13:09:00",40.75999718,-73.98386722,"B02512"
"405","4/1/2014 13:10:00",40.91546474,-74.07608853,"B02512"
"406","4/1/2014 13:15:00",40.75158319,-73.97387137,"B02512"
"407","4/1/2014 13:16:00",40.77404441,-73.87326918,"B02512"
"408","4/1/2014 13:17:00",40.75652804,-73.9842615,"B02512"
"409","4/1/2014 13:17:00",40.71947688,-74.01226494,"B02512"
"410","4/1/2014 13:18:00",40.75292888,-73.98548463,"B02512"
"411","4/1/2014 13:20:00",40.75010078,-73.9760505,"B02512"
"412","4/1/2014 13:22:00",40.71974366,-73.99170924,"B02512"
"413","4/1/2014 13:22:00",40.76194027,-73.9729414,"B02512"
"414","4/1/2014 13:23:00",40.78296116,-73.95096632,"B02512"
"415","4/1/2014 13:24:00",40.73192359,-73.98773194,"B02512"
"416","4/1/2014 13:26:00",40.7538452,-73.99257006,"B02512"
"417","4/1/2014 13:26:00",40.71890029,-74.00650052,"B02512"
"418","4/1/2014 13:27:00",40.74550114,-73.98803445,"B02512"
"419","4/1/2014 13:30:00",40.75301365,-74.02482798,"B02512"
"420","4/1/2014 13:30:00",40.75301365,-74.02482798,"B02512"
"421","4/1/2014 13:33:00",40.76462855,-73.96863885,"B02512"
"422","4/1/2014 13:34:00",40.76919265,-73.98289051,"B02512"
"423","4/1/2014 13:34:00",40.72746922,-74.00883248,"B02512"
"424","4/1/2014 13:35:00",40.74941302,-73.99233034,"B02512"
"425","4/1/2014 13:35:00",40.69565173,-73.98717923,"B02512"
"426","4/1/2014 13:39:00",40.69498375,-74.17840398,"B02512"
"427","4/1/2014 13:40:00",40.77389777,-73.87284438,"B02512"
"428","4/1/2014 13:40:00",40.77571815,-73.42024541,"B02512"
"429","4/1/2014 13:40:00",40.76510564,-73.95306944,"B02512"
"430","4/1/2014 13:41:00",40.76626022,-73.92506925,"B02512"
"431","4/1/2014 13:42:00",40.71770566,-73.99662154,"B02512"
"432","4/1/2014 13:44:00",40.78004744,-73.96099075,"B02512"
"433","4/1/2014 13:45:00",40.77408108,-73.87271471,"B02512"
"434","4/1/2014 13:47:00",40.73849136,-73.98542902,"B02512"
"435","4/1/2014 13:49:00",40.7684832,-73.86244411,"B02512"
"436","4/1/2014 13:49:00",40.69264104,-73.98727739,"B02512"
"437","4/1/2014 13:51:00",40.73460634,-73.99630319,"B02512"
"438","4/1/2014 13:51:00",40.77597703,-73.94413691,"B02512"
"439","4/1/2014 13:53:00",40.72113562,-74.00050337,"B02512"
"440","4/1/2014 13:55:00",40.70257542,-74.0126423,"B02512"
"441","4/1/2014 13:56:00",40.76798575,-73.95234745,"B02512"
"442","4/1/2014 13:56:00",40.7484898,-74.00607456,"B02512"
"443","4/1/2014 13:56:00",40.75680288,-73.97170549,"B02512"
"444","4/1/2014 13:57:00",40.76174197,-73.98384357,"B02512"
"445","4/1/2014 13:57:00",40.77403976,-73.87275008,"B02512"
"446","4/1/2014 13:59:00",40.69189577,-73.99658692,"B02512"
"447","4/1/2014 14:00:00",40.77535182,-73.99049797,"B02512"
"448","4/1/2014 14:01:00",40.75150552,-73.99304347,"B02512"
"449","4/1/2014 14:02:00",40.77190753,-73.96546366,"B02512"
"450","4/1/2014 14:03:00",40.77387194,-73.8724024,"B02512"
"451","4/1/2014 14:03:00",40.69464658,-74.17748574,"B02512"
"452","4/1/2014 14:04:00",40.73313536,-73.9998272,"B02512"
"453","4/1/2014 14:05:00",40.773154,-73.88557415,"B02512"
"454","4/1/2014 14:06:00",40.74165702,-73.98943725,"B02512"
"455","4/1/2014 14:08:00",40.73245672,-74.00175512,"B02512"
"456","4/1/2014 14:11:00",40.763972,-73.96845142,"B02512"
"457","4/1/2014 14:14:00",40.75769748,-73.97230212,"B02512"
"458","4/1/2014 14:15:00",40.69529719,-74.17828085,"B02512"
"459","4/1/2014 14:15:00",40.75717055,-73.98412798,"B02512"
"460","4/1/2014 14:16:00",40.80563878,-74.39228601,"B02512"
"461","4/1/2014 14:16:00",40.75946569,-73.97358413,"B02512"
"462","4/1/2014 14:17:00",40.78530475,-73.95557427,"B02512"
"463","4/1/2014 14:17:00",40.78530475,-73.95557427,"B02512"
"464","4/1/2014 14:18:00",40.72438155,-74.00068886,"B02512"
"465","4/1/2014 14:20:00",40.71955214,-74.0005958,"B02512"
"466","4/1/2014 14:21:00",40.76906223,-73.98117892,"B02512"
"467","4/1/2014 14:21:00",40.75161205,-73.99094297,"B02512"
"468","4/1/2014 14:21:00",40.76771991,-73.96569636,"B02512"
"469","4/1/2014 14:23:00",40.75461383,-73.96597399,"B02512"
"470","4/1/2014 14:23:00",40.75781688,-73.98930883,"B02512"
"471","4/1/2014 14:23:00",40.76185545,-73.97906858,"B02512"
"472","4/1/2014 14:26:00",40.73974015,-73.98668177,"B02512"
"473","4/1/2014 14:27:00",40.72752516,-74.00104226,"B02512"
"474","4/1/2014 14:27:00",40.7693932,-73.96578056,"B02512"
"475","4/1/2014 14:28:00",40.80048022,-73.9692506,"B02512"
"476","4/1/2014 14:29:00",40.64498096,-73.78189503,"B02512"
"477","4/1/2014 14:32:00",40.96505466,-74.07355526,"B02512"
"478","4/1/2014 14:32:00",40.77045423,-73.96619841,"B02512"
"479","4/1/2014 14:36:00",40.68325893,-73.97675551,"B02512"
"480","4/1/2014 14:37:00",40.77973807,-74.00970678,"B02512"
"481","4/1/2014 14:38:00",40.75982489,-73.99146063,"B02512"
"482","4/1/2014 14:39:00",40.64476563,-73.78255075,"B02512"
"483","4/1/2014 14:40:00",40.74073293,-73.98688596,"B02512"
"484","4/1/2014 14:40:00",40.77540513,-73.96277902,"B02512"
"485","4/1/2014 14:41:00",40.71036906,-73.98472209,"B02512"
"486","4/1/2014 14:42:00",40.71975089,-74.00510302,"B02512"
"487","4/1/2014 14:43:00",40.7102766,-73.98456298,"B02512"
"488","4/1/2014 14:43:00",40.69306173,-74.18340194,"B02512"
"489","4/1/2014 14:45:00",40.73942041,-74.00616475,"B02512"
"490","4/1/2014 14:45:00",40.76469416,-73.97061139,"B02512"
"491","4/1/2014 14:51:00",40.76423967,-73.96324911,"B02512"
"492","4/1/2014 14:53:00",40.69507754,-74.17866063,"B02512"
"493","4/1/2014 14:55:00",40.75845676,-73.96965737,"B02512"
"494","4/1/2014 14:55:00",40.75041792,-73.99448072,"B02512"
"495","4/1/2014 14:57:00",40.76823341,-73.95303757,"B02512"
"496","4/1/2014 14:57:00",40.72467098,-74.002212,"B02512"
"497","4/1/2014 14:57:00",40.71450606,-74.00249146,"B02512"
"498","4/1/2014 15:00:00",40.75928078,-73.97452584,"B02512"
"499","4/1/2014 15:02:00",40.72844065,-74.00713523,"B02512"
"500","4/1/2014 15:03:00",40.70785039,-74.00926128,"B02512"
"501","4/1/2014 15:04:00",40.76917344,-73.96310063,"B02512"
"502","4/1/2014 15:07:00",40.76441904,-73.95298448,"B02512"
"503","4/1/2014 15:08:00",40.75527939,-73.97952505,"B02512"
"504","4/1/2014 15:08:00",40.75513832,-73.96219111,"B02512"
"505","4/1/2014 15:08:00",40.77406639,-73.87265301,"B02512"
"506","4/1/2014 15:09:00",40.75448428,-73.97568463,"B02512"
"507","4/1/2014 15:09:00",40.73552798,-73.97550928,"B02512"
"508","4/1/2014 15:10:00",40.77103141,-73.86598622,"B02512"
"509","4/1/2014 15:11:00",40.77548241,-73.95578868,"B02512"
"510","4/1/2014 15:11:00",40.72825387,-73.98685973,"B02512"
"511","4/1/2014 15:14:00",40.75768361,-73.99022196,"B02512"
"512","4/1/2014 15:14:00",40.76403643,-73.98249568,"B02512"
"513","4/1/2014 15:14:00",40.76442811,-73.98061562,"B02512"
"514","4/1/2014 15:18:00",40.8091534,-73.95363662,"B02512"
"515","4/1/2014 15:19:00",40.77084787,-73.86580541,"B02512"
"516","4/1/2014 15:19:00",40.75564903,-73.97160768,"B02512"
"517","4/1/2014 15:19:00",40.75778951,-73.97393483,"B02512"
"518","4/1/2014 15:20:00",40.75572476,-73.97404388,"B02512"
"519","4/1/2014 15:21:00",40.71008437,-73.9849199,"B02512"
"520","4/1/2014 15:24:00",40.77981003,-73.96004358,"B02512"
"521","4/1/2014 15:24:00",40.77981003,-73.96004358,"B02512"
"522","4/1/2014 15:24:00",40.82466851,-73.97351976,"B02512"
"523","4/1/2014 15:24:00",40.74158968,-74.00673715,"B02512"
"524","4/1/2014 15:24:00",40.76243803,-73.9743534,"B02512"
"525","4/1/2014 15:25:00",40.76441759,-73.9727482,"B02512"
"526","4/1/2014 15:25:00",40.7640855,-73.97703429,"B02512"
"527","4/1/2014 15:26:00",40.74503741,-73.98500221,"B02512"
"528","4/1/2014 15:27:00",40.76172117,-73.97295834,"B02512"
"529","4/1/2014 15:31:00",40.76363715,-73.97348629,"B02512"
"530","4/1/2014 15:32:00",40.74134581,-74.00618617,"B02512"
"531","4/1/2014 15:35:00",40.7865526,-73.95466676,"B02512"
"532","4/1/2014 15:35:00",40.7823508,-73.94659205,"B02512"
"533","4/1/2014 15:35:00",40.76160031,-73.96864025,"B02512"
"534","4/1/2014 15:37:00",40.75656198,-73.97883254,"B02512"
"535","4/1/2014 15:39:00",40.63394621,-74.01308638,"B02512"
"536","4/1/2014 15:39:00",40.72743387,-74.00726362,"B02512"
"537","4/1/2014 15:40:00",40.77393633,-73.871501,"B02512"
"538","4/1/2014 15:41:00",40.76705143,-73.98750965,"B02512"
"539","4/1/2014 15:41:00",40.69512498,-74.17833106,"B02512"
"540","4/1/2014 15:44:00",40.77305334,-73.98926382,"B02512"
"541","4/1/2014 15:45:00",40.71220537,-73.99800614,"B02512"
"542","4/1/2014 15:45:00",40.69557186,-74.17789344,"B02512"
"543","4/1/2014 15:46:00",40.64332054,-73.78947747,"B02512"
"544","4/1/2014 15:48:00",40.7556339,-73.97534986,"B02512"
"545","4/1/2014 15:48:00",40.75925434,-73.97079312,"B02512"
"546","4/1/2014 15:49:00",40.76191265,-73.97262574,"B02512"
"547","4/1/2014 15:51:00",40.77289655,-73.95986849,"B02512"
"548","4/1/2014 15:52:00",40.76161835,-73.97542447,"B02512"
"549","4/1/2014 15:53:00",40.72073379,-74.00314207,"B02512"
"550","4/1/2014 15:54:00",40.64488597,-73.78231679,"B02512"
"551","4/1/2014 15:55:00",40.74126854,-73.99471321,"B02512"
"552","4/1/2014 15:55:00",40.76575689,-73.98020625,"B02512"
"553","4/1/2014 15:56:00",40.76230479,-73.97878003,"B02512"
"554","4/1/2014 15:56:00",40.74399807,-73.99539637,"B02512"
"555","4/1/2014 15:56:00",40.77994909,-73.96075579,"B02512"
"556","4/1/2014 15:58:00",40.75912802,-73.97239742,"B02512"
"557","4/1/2014 15:59:00",40.75728077,-73.97116746,"B02512"
"558","4/1/2014 15:59:00",40.75728077,-73.97116746,"B02512"
"559","4/1/2014 16:01:00",40.75756471,-73.96959862,"B02512"
"560","4/1/2014 16:03:00",40.70518557,-74.0099947,"B02512"
"561","4/1/2014 16:04:00",40.73713512,-74.17939455,"B02512"
"562","4/1/2014 16:04:00",40.73754674,-74.00529451,"B02512"
"563","4/1/2014 16:04:00",40.75413614,-73.99599918,"B02512"
"564","4/1/2014 16:06:00",40.74352402,-73.98335525,"B02512"
"565","4/1/2014 16:06:00",40.75802484,-73.97505071,"B02512"
"566","4/1/2014 16:06:00",40.76083122,-73.98388113,"B02512"
"567","4/1/2014 16:07:00",40.71087768,-74.01122281,"B02512"
"568","4/1/2014 16:08:00",40.77415782,-73.87236041,"B02512"
"569","4/1/2014 16:10:00",40.77459963,-73.96334102,"B02512"
"570","4/1/2014 16:10:00",40.76854765,-73.9647115,"B02512"
"571","4/1/2014 16:11:00",40.73955473,-73.990877,"B02512"
"572","4/1/2014 16:11:00",40.74286155,-73.98682066,"B02512"
"573","4/1/2014 16:12:00",40.78394864,-73.9565542,"B02512"
"574","4/1/2014 16:14:00",40.75408304,-73.97435929,"B02512"
"575","4/1/2014 16:14:00",40.77010566,-73.9878627,"B02512"
"576","4/1/2014 16:15:00",40.89415055,-73.89909214,"B02512"
"577","4/1/2014 16:18:00",40.75381699,-73.9809338,"B02512"
"578","4/1/2014 16:19:00",40.74130533,-73.98522994,"B02512"
"579","4/1/2014 16:21:00",40.75514129,-73.98776681,"B02512"
"580","4/1/2014 16:21:00",40.74742148,-74.00800106,"B02512"
"581","4/1/2014 16:21:00",40.75437841,-73.98032062,"B02512"
"582","4/1/2014 16:21:00",40.73556062,-73.99695246,"B02512"
"583","4/1/2014 16:21:00",40.76979303,-73.99155912,"B02512"
"584","4/1/2014 16:21:00",40.77636796,-73.96413764,"B02512"
"585","4/1/2014 16:21:00",40.7628845,-73.98393419,"B02512"
"586","4/1/2014 16:22:00",40.73857916,-74.00548205,"B02512"
"587","4/1/2014 16:23:00",40.75042358,-73.97877906,"B02512"
"588","4/1/2014 16:24:00",40.76509858,-73.97243145,"B02512"
"589","4/1/2014 16:25:00",40.75464676,-73.99097708,"B02512"
"590","4/1/2014 16:26:00",40.73208385,-74.00769202,"B02512"
"591","4/1/2014 16:26:00",40.76395491,-73.97331834,"B02512"
"592","4/1/2014 16:27:00",40.71670053,-74.01485403,"B02512"
"593","4/1/2014 16:28:00",40.76792531,-73.96617893,"B02512"
"594","4/1/2014 16:29:00",40.70513364,-74.00734023,"B02512"
"595","4/1/2014 16:29:00",40.76005447,-73.97715515,"B02512"
"596","4/1/2014 16:29:00",40.76005447,-73.97715515,"B02512"
"597","4/1/2014 16:29:00",40.69157696,-73.98436172,"B02512"
"598","4/1/2014 16:30:00",40.76318763,-73.98302894,"B02512"
"599","4/1/2014 16:30:00",40.76367738,-73.97414295,"B02512"
"600","4/1/2014 16:32:00",40.73197082,-73.99680158,"B02512"
"601","4/1/2014 16:32:00",40.84478747,-74.06624934,"B02512"
"602","4/1/2014 16:32:00",40.72446407,-73.99869799,"B02512"
"603","4/1/2014 16:32:00",40.74905213,-74.00835059,"B02512"
"604","4/1/2014 16:33:00",40.71059257,-73.98575314,"B02512"
"605","4/1/2014 16:33:00",40.76002145,-73.96510391,"B02512"
"606","4/1/2014 16:33:00",40.72567069,-74.00030396,"B02512"
"607","4/1/2014 16:37:00",40.74644744,-73.97157662,"B02512"
"608","4/1/2014 16:38:00",40.74031635,-73.99547439,"B02512"
"609","4/1/2014 16:38:00",40.75549572,-73.97394824,"B02512"
"610","4/1/2014 16:39:00",40.76357085,-73.97159611,"B02512"
"611","4/1/2014 16:40:00",40.75515102,-73.98814685,"B02512"
"612","4/1/2014 16:41:00",40.72075114,-73.95797736,"B02512"
"613","4/1/2014 16:41:00",40.77407358,-73.87246309,"B02512"
"614","4/1/2014 16:43:00",40.75633462,-73.97442956,"B02512"
"615","4/1/2014 16:45:00",40.75440478,-73.98783051,"B02512"
"616","4/1/2014 16:47:00",40.78421741,-73.98344314,"B02512"
"617","4/1/2014 16:47:00",40.73815197,-74.0032626,"B02512"
"618","4/1/2014 16:47:00",40.75779819,-73.97509891,"B02512"
"619","4/1/2014 16:47:00",40.73869093,-73.98971954,"B02512"
"620","4/1/2014 16:47:00",40.76847439,-73.86236466,"B02512"
"621","4/1/2014 16:48:00",40.781346,-73.97591391,"B02512"
"622","4/1/2014 16:49:00",40.75582874,-73.982032,"B02512"
"623","4/1/2014 16:50:00",40.75607655,-73.98235101,"B02512"
"624","4/1/2014 16:52:00",40.75275895,-73.98755718,"B02512"
"625","4/1/2014 16:52:00",40.76341821,-73.97402124,"B02512"
"626","4/1/2014 16:54:00",40.75997346,-73.97225794,"B02512"
"627","4/1/2014 16:54:00",40.75124325,-73.97494082,"B02512"
"628","4/1/2014 16:55:00",40.69144491,-74.1770752,"B02512"
"629","4/1/2014 16:56:00",40.7706418,-73.86550829,"B02512"
"630","4/1/2014 16:56:00",40.74152573,-74.00717352,"B02512"
"631","4/1/2014 16:57:00",40.75114175,-73.97822262,"B02512"
"632","4/1/2014 16:58:00",40.75192056,-73.98113919,"B02512"
"633","4/1/2014 16:59:00",40.64600164,-73.77680493,"B02512"
"634","4/1/2014 16:59:00",40.72134927,-73.99911197,"B02512"
"635","4/1/2014 17:00:00",40.75914923,-73.96698078,"B02512"
"636","4/1/2014 17:00:00",40.77011028,-73.96247693,"B02512"
"637","4/1/2014 17:02:00",40.77894091,-73.95594986,"B02512"
"638","4/1/2014 17:02:00",40.77894091,-73.95594986,"B02512"
"639","4/1/2014 17:02:00",40.733025,-73.98243548,"B02512"
"640","4/1/2014 17:03:00",40.75815505,-73.97629936,"B02512"
"641","4/1/2014 17:04:00",40.74367824,-73.98872165,"B02512"
"642","4/1/2014 17:04:00",40.74367824,-73.98872165,"B02512"
"643","4/1/2014 17:04:00",40.7512408,-73.98910466,"B02512"
"644","4/1/2014 17:04:00",40.75543667,-73.98392488,"B02512"
"645","4/1/2014 17:06:00",40.76466573,-73.96991503,"B02512"
"646","4/1/2014 17:07:00",40.79146218,-73.95231203,"B02512"
"647","4/1/2014 17:07:00",40.77562348,-73.94817397,"B02512"
"648","4/1/2014 17:07:00",40.77014897,-73.98031161,"B02512"
"649","4/1/2014 17:08:00",40.75562061,-73.98511754,"B02512"
"650","4/1/2014 17:08:00",40.75272967,-73.98563077,"B02512"
"651","4/1/2014 17:08:00",40.74127306,-73.99083316,"B02512"
"652","4/1/2014 17:09:00",40.73235442,-74.00865091,"B02512"
"653","4/1/2014 17:09:00",40.74316357,-73.98627962,"B02512"
"654","4/1/2014 17:10:00",40.76968763,-73.98101267,"B02512"
"655","4/1/2014 17:10:00",40.72274113,-74.00870246,"B02512"
"656","4/1/2014 17:11:00",40.72042379,-74.00482606,"B02512"
"657","4/1/2014 17:12:00",40.76153241,-73.98236131,"B02512"
"658","4/1/2014 17:12:00",40.68982844,-73.97819798,"B02512"
"659","4/1/2014 17:13:00",40.72961743,-73.99828618,"B02512"
"660","4/1/2014 17:14:00",40.72560108,-74.00537535,"B02512"
"661","4/1/2014 17:15:00",40.71986333,-74.00433582,"B02512"
"662","4/1/2014 17:16:00",40.75394746,-73.98059936,"B02512"
"663","4/1/2014 17:16:00",40.76492947,-73.96199212,"B02512"
"664","4/1/2014 17:17:00",40.75392889,-73.97643808,"B02512"
"665","4/1/2014 17:17:00",40.75538998,-73.97262239,"B02512"
"666","4/1/2014 17:18:00",40.77601131,-73.95732602,"B02512"
"667","4/1/2014 17:19:00",40.76313352,-73.97418763,"B02512"
"668","4/1/2014 17:19:00",40.76845461,-73.86250765,"B02512"
"669","4/1/2014 17:19:00",40.79384247,-73.97297686,"B02512"
"670","4/1/2014 17:19:00",40.78573989,-73.95526556,"B02512"
"671","4/1/2014 17:19:00",40.78573989,-73.95526556,"B02512"
"672","4/1/2014 17:20:00",40.72004681,-73.99911256,"B02512"
"673","4/1/2014 17:21:00",40.7782135,-73.96283539,"B02512"
"674","4/1/2014 17:21:00",40.75100554,-73.97674763,"B02512"
"675","4/1/2014 17:22:00",40.72115703,-74.00183944,"B02512"
"676","4/1/2014 17:25:00",40.72874676,-73.98982105,"B02512"
"677","4/1/2014 17:25:00",40.77360449,-73.98120143,"B02512"
"678","4/1/2014 17:26:00",40.73278529,-73.98599337,"B02512"
"679","4/1/2014 17:27:00",40.75655771,-73.9738759,"B02512"
"680","4/1/2014 17:27:00",40.75392845,-73.98195014,"B02512"
"681","4/1/2014 17:31:00",40.71995756,-74.00375523,"B02512"
"682","4/1/2014 17:32:00",40.73947449,-73.99412994,"B02512"
"683","4/1/2014 17:32:00",40.74571203,-74.00906146,"B02512"
"684","4/1/2014 17:32:00",40.70207523,-74.01272092,"B02512"
"685","4/1/2014 17:33:00",40.75344216,-73.9903916,"B02512"
"686","4/1/2014 17:34:00",40.72419543,-74.00103469,"B02512"
"687","4/1/2014 17:35:00",40.75497573,-73.99882212,"B02512"
"688","4/1/2014 17:36:00",40.68436266,-74.27623722,"B02512"
"689","4/1/2014 17:37:00",40.75739783,-73.9761531,"B02512"
"690","4/1/2014 17:39:00",40.75290781,-73.88383381,"B02512"
"691","4/1/2014 17:40:00",40.76173584,-73.97502028,"B02512"
"692","4/1/2014 17:41:00",40.75300457,-73.97913928,"B02512"
"693","4/1/2014 17:41:00",40.74590641,-73.98835388,"B02512"
"694","4/1/2014 17:42:00",40.7177671,-73.9520542,"B02512"
"695","4/1/2014 17:42:00",40.78162635,-73.98034304,"B02512"
"696","4/1/2014 17:45:00",40.75558574,-73.97452986,"B02512"
"697","4/1/2014 17:46:00",40.72137136,-73.99743366,"B02512"
"698","4/1/2014 17:46:00",40.78745902,-73.9684156,"B02512"
"699","4/1/2014 17:46:00",40.7684544,-73.96892396,"B02512"
"700","4/1/2014 17:46:00",40.75304687,-73.97013003,"B02512"
"701","4/1/2014 17:48:00",40.74784619,-74.00444613,"B02512"
"702","4/1/2014 17:48:00",40.77454138,-73.95801256,"B02512"
"703","4/1/2014 17:50:00",40.75618635,-73.96975494,"B02512"
"704","4/1/2014 17:50:00",40.71287169,-74.03560451,"B02512"
"705","4/1/2014 17:50:00",40.71287169,-74.03560451,"B02512"
"706","4/1/2014 17:52:00",40.71690087,-74.01230282,"B02512"
"707","4/1/2014 17:52:00",40.76342804,-73.96718337,"B02512"
"708","4/1/2014 17:52:00",40.75552577,-73.97394472,"B02512"
"709","4/1/2014 17:53:00",40.7580755,-73.98160812,"B02512"
"710","4/1/2014 17:54:00",40.78488146,-73.94871829,"B02512"
"711","4/1/2014 17:54:00",40.73320443,-73.99559601,"B02512"
"712","4/1/2014 17:54:00",40.73755007,-73.99263946,"B02512"
"713","4/1/2014 17:56:00",40.75600245,-73.97172209,"B02512"
"714","4/1/2014 17:58:00",40.77100532,-73.96147844,"B02512"
"715","4/1/2014 17:58:00",40.72205377,-73.99939125,"B02512"
"716","4/1/2014 17:59:00",40.73048991,-74.00687445,"B02512"
"717","4/1/2014 17:59:00",40.75645914,-73.98435521,"B02512"
"718","4/1/2014 18:00:00",40.7567647,-73.97176542,"B02512"
"719","4/1/2014 18:01:00",40.73812536,-74.0084904,"B02512"
"720","4/1/2014 18:02:00",40.79855876,-73.97281232,"B02512"
"721","4/1/2014 18:02:00",40.75697443,-73.9720002,"B02512"
"722","4/1/2014 18:03:00",40.7535173,-73.97861872,"B02512"
"723","4/1/2014 18:03:00",40.77316037,-73.88565369,"B02512"
"724","4/1/2014 18:03:00",40.74204243,-73.98508192,"B02512"
"725","4/1/2014 18:05:00",40.78601176,-73.98103205,"B02512"
"726","4/1/2014 18:05:00",40.70585712,-74.01668731,"B02512"
"727","4/1/2014 18:05:00",40.74007289,-73.99009732,"B02512"
"728","4/1/2014 18:07:00",40.74029015,-73.98839411,"B02512"
"729","4/1/2014 18:08:00",40.72431165,-73.9932868,"B02512"
"730","4/1/2014 18:10:00",40.73300624,-73.99117867,"B02512"
"731","4/1/2014 18:13:00",40.7534702,-73.97392894,"B02512"
"732","4/1/2014 18:13:00",40.7534702,-73.97392894,"B02512"
"733","4/1/2014 18:14:00",40.7614532,-73.97645451,"B02512"
"734","4/1/2014 18:14:00",40.7287709,-74.03467488,"B02512"
"735","4/1/2014 18:16:00",40.72189548,-74.00408051,"B02512"
"736","4/1/2014 18:17:00",40.71014057,-73.96882254,"B02512"
"737","4/1/2014 18:17:00",40.74731423,-74.00066382,"B02512"
"738","4/1/2014 18:18:00",40.60859116,-73.93256547,"B02512"
"739","4/1/2014 18:19:00",40.71031835,-73.98453902,"B02512"
"740","4/1/2014 18:20:00",40.72648354,-73.98321289,"B02512"
"741","4/1/2014 18:20:00",40.78288753,-73.43715347,"B02512"
"742","4/1/2014 18:20:00",40.75484499,-73.97337584,"B02512"
"743","4/1/2014 18:21:00",40.75483896,-73.98305191,"B02512"
"744","4/1/2014 18:21:00",40.76358133,-73.98144124,"B02512"
"745","4/1/2014 18:21:00",40.76432975,-73.96884316,"B02512"
"746","4/1/2014 18:25:00",40.72773905,-74.03459575,"B02512"
"747","4/1/2014 18:25:00",40.72773905,-74.03459575,"B02512"
"748","4/1/2014 18:26:00",40.76270458,-73.97792822,"B02512"
"749","4/1/2014 18:27:00",40.7550602,-73.97527711,"B02512"
"750","4/1/2014 18:31:00",40.64491804,-73.7821981,"B02512"
"751","4/1/2014 18:31:00",40.73266891,-73.99599566,"B02512"
"752","4/1/2014 18:31:00",40.67566899,-73.98443073,"B02512"
"753","4/1/2014 18:31:00",40.74141211,-73.98483298,"B02512"
"754","4/1/2014 18:31:00",40.76027156,-73.97819275,"B02512"
"755","4/1/2014 18:32:00",40.72431643,-73.99981999,"B02512"
"756","4/1/2014 18:33:00",40.76657742,-73.96922375,"B02512"
"757","4/1/2014 18:33:00",40.70931286,-73.96180881,"B02512"
"758","4/1/2014 18:34:00",40.72783983,-74.00167109,"B02512"
"759","4/1/2014 18:35:00",40.75445595,-73.97679591,"B02512"
"760","4/1/2014 18:36:00",40.75775779,-73.96910626,"B02512"
"761","4/1/2014 18:36:00",40.74567783,-74.00491476,"B02512"
"762","4/1/2014 18:37:00",40.74139116,-73.99132367,"B02512"
"763","4/1/2014 18:38:00",40.76779281,-73.98318543,"B02512"
"764","4/1/2014 18:42:00",40.75803485,-73.97570492,"B02512"
"765","4/1/2014 18:43:00",40.72836679,-74.00709478,"B02512"
"766","4/1/2014 18:43:00",40.74286763,-73.98859209,"B02512"
"767","4/1/2014 18:44:00",40.75912018,-73.97650422,"B02512"
"768","4/1/2014 18:44:00",40.76296743,-73.97178194,"B02512"
"769","4/1/2014 18:45:00",40.77821889,-73.96201911,"B02512"
"770","4/1/2014 18:45:00",40.77821889,-73.96201911,"B02512"
"771","4/1/2014 18:47:00",40.74452279,-74.0079438,"B02512"
"772","4/1/2014 18:47:00",40.74452279,-74.0079438,"B02512"
"773","4/1/2014 18:47:00",40.76417633,-73.97306034,"B02512"
"774","4/1/2014 18:48:00",40.72111747,-73.95694982,"B02512"
"775","4/1/2014 18:49:00",40.70765387,-74.00535355,"B02512"
"776","4/1/2014 18:50:00",40.73411373,-74.00388801,"B02512"
"777","4/1/2014 18:51:00",40.61640914,-73.95234557,"B02512"
"778","4/1/2014 18:51:00",40.75653525,-73.9746027,"B02512"
"779","4/1/2014 18:54:00",40.75920865,-74.02346391,"B02512"
"780","4/1/2014 18:56:00",40.72553113,-73.99500039,"B02512"
"781","4/1/2014 18:56:00",40.76398806,-73.97127123,"B02512"
"782","4/1/2014 18:57:00",40.75842511,-73.97242064,"B02512"
"783","4/1/2014 18:57:00",40.74096687,-73.98997134,"B02512"
"784","4/1/2014 18:58:00",40.72147647,-73.99888356,"B02512"
"785","4/1/2014 19:00:00",40.75577379,-73.97510729,"B02512"
"786","4/1/2014 19:01:00",40.78987925,-73.96967229,"B02512"
"787","4/1/2014 19:02:00",40.72189312,-74.0073893,"B02512"
"788","4/1/2014 19:02:00",40.74299311,-74.00755364,"B02512"
"789","4/1/2014 19:04:00",40.76884134,-73.862499,"B02512"
"790","4/1/2014 19:05:00",40.72221395,-74.00200238,"B02512"
"791","4/1/2014 19:05:00",40.72221395,-74.00200238,"B02512"
"792","4/1/2014 19:05:00",40.75775946,-73.97216968,"B02512"
"793","4/1/2014 19:05:00",40.704469,-74.01025537,"B02512"
"794","4/1/2014 19:06:00",40.76240874,-73.98347058,"B02512"
"795","4/1/2014 19:06:00",40.75249626,-73.97542069,"B02512"
"796","4/1/2014 19:06:00",40.70647118,-74.0094292,"B02512"
"797","4/1/2014 19:09:00",40.73541937,-74.16888819,"B02512"
