event_id,start_dt,event_desc,league_id,status_id,description,mma_event_id,event_id_1,match_number,title,fighter_1_id,fighter_2_id,fighter_1_weight,fighter_2_weight,winner_id,result,decision_round,decision_seconds,modified_from,modified_by,modified_dt,decision_method,weight_class,sport_id,scheduled_rounds,round_length,fighter1_name,fighter2_name
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,4,,2335805,2335795,155,155,2335795,Won,1,213,WTS-DG01,goulder,16-Jun-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Dale Hartt,Shannon Gugerty
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,5,,2354293,2335744,185,185,2335744,Won,1,238,WTS-DG03E,goulder,17-Jun-09,Submission (Peruvian Necktie),Middleweight,MMA,3,5:00,Jesse Taylor,CB Dollaway
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,6,,2335652,2431259,205,205,2335652,Won,3,300,WTS-DG02E,goulder,16-Jul-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Brandon Vera,Reese Andy
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,7,,2335663,2431283,170,170,2431283,Won,3,215,WTS-DG02E,garciar3,16-Jul-09,TKO (Injury),Welterweight,MMA,3,5:00,Anthony Johnson,Kevin Burns
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,8,,2335712,2335802,170,170,2335802,Won,1,97,WTS-SA02X,coyles,10-Mar-10,KO (Head Kick),Welterweight,MMA,3,5:00,Brodie Farber,Rory Markham
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,9,,2512949,2335490,185,185,2335490,Won,1,114,WTS-SA06X,davisan,25-Mar-11,TKO,Middleweight,MMA,3,5:00,Cale Yarbrough,Tim Credeur
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,10,,2335769,2519775,185,185,2335769,Won,1,261,WTS-SA06X,davisan,25-Mar-11,Submission (Triangle Choke),Middleweight,MMA,3,5:00,Nate Loughran,Johnny Rees
400252944,19-Jul-08,UFC Fight Night 14: Silva vs. Irvin,3321,10504,Final,122,122,11,,2335759,2556654,170,170,2335759,Won,2,159,WTS-SA06X,davisan,25-Mar-11,TKO,Welterweight,MMA,3,5:00,Brad Blackburn,James Giboo
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,1,,2335298,2335302,265,250,2335298,Won,3,300,WTS-DG03E,goulder,2-Apr-09,Unanimous Decision,Heavyweight,MMA,3,5:00,Brock Lesnar,Heath Herring
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,2,UFC Welterweight Championship,2335659,2335665,169,170,2335659,Won,5,300,WTS-DG01,goulder,4-Jun-09,Unanimous Decision,Welterweight,MMA,5,5:00,Georges St-Pierre,Jon Fitch
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,3,,2335655,2335874,240,240,2335655,Won,1,295,WTS-DG02E,goulder,5-Jun-09,TKO,Heavyweight,MMA,3,5:00,Cheick Kongo,Dan Evensen
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,4,,2335675,2335681,155,155,2335675,Won,3,300,WTS-DG02E,garciar3,6-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Kenny Florian,Roger Huerta
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,5,,2335820,2354197,170,170,2335820,Won,2,148,WTS-DG03E,goulder,11-Jun-09,Submission (Armbar),Welterweight,MMA,3,5:00,Ben Saunders,Ryan Thomas
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,6,,2335639,2335637,205,205,2335639,Won,3,300,WTS-DG02E,goulder,13-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Jon Jones,Andre Gusmao
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,8,,2335783,2335780,155,155,2335780,Won,1,12,WTS-DG01,garciar3,2-Jul-09,KO,Lightweight,MMA,3,5:00,Manvel Gamburyan,Rob Emerson
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,9,,2335771,2335778,185,185,2335778,Won,3,164,WTS-DG02E,goulder,27-Jul-09,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Jason MacDonald,Demian Maia
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,10,,2335807,2335799,170,170,2335807,Won,3,300,WTS-SA06X,davisan,25-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Tamdan McCrory,Luke Cummo
400252922,9-Aug-08,UFC 87: Seek and Destroy,3321,10504,Final,31,31,11,,2335732,2335765,170,170,2335732,Won,3,300,WTS-SA06X,davisan,25-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Chris Wilson,Steve Bruno
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,1,,2335464,2335465,205,205,2335465,Won,2,111,WTS-DG02E,garciar3,18-Apr-09,KO,Light Heavyweight,MMA,3,5:00,Chuck Liddell,Rashad Evans
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,2,,2335498,2335527,205,205,2335498,Won,3,39,WTS-DG03E,goulder,28-May-09,TKO,Light Heavyweight,MMA,3,5:00,Rich Franklin,Matt Hamill
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,3,,2335764,2335497,185,185,2335497,Won,3,300,WTS-DG02E,garciar3,5-Jun-09,Unanimous Decision,Middleweight,MMA,3,5:00,Rousimar Palhares,Dan Henderson
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,4,,2335812,2354193,155,155,2335812,Won,3,300,WTS-DG02E,garciar3,11-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Kurt Pellegrino,Thiago Tavares
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,5,,2335818,2335666,170,170,2335818,Won,3,300,WTS-DG03E,goulder,17-Jun-09,Split Decision,Welterweight,MMA,3,5:00,Dong Hyun Kim,Matt Brown
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,6,,2335491,2335475,185,185,2335475,Won,1,82,WTS-DG02E,goulder,17-Jul-09,TKO,Middleweight,MMA,3,5:00,Martin Kampmann,Nate Marquardt
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,7,,2335604,2335771,185,185,2335771,Won,2,80,WTS-SA03X,jonesn,25-Mar-11,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Jason Lambert,Jason MacDonald
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,8,,2335649,2335531,205,205,2335531,Won,1,123,WTS-SA06X,davisan,25-Mar-11,TKO,Light Heavyweight,MMA,3,5:00,Michael Patt,Tim Boetsch
400252900,6-Sep-08,UFC 88: Breakthrough,3321,10504,Final,54,54,9,,2335784,2335667,170,170,2335667,Won,3,300,WTS-SA06X,davisan,25-Mar-11,Split Decision,Welterweight,MMA,3,5:00,Roan Carneiro,Ryo Chonan
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,2,,2335696,2335756,185,185,2335696,Won,1,87,WTS-DG01,goulder,20-May-09,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Dan Miller,Rob Kimmons
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,3,,2335754,2335486,185,185,2335486,Won,3,300,WTS-DG02E,goulder,6-Jun-09,Split Decision,Middleweight,MMA,3,5:00,Ed Herman,Alan Belcher
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,4,,2335691,2335679,155,155,2335679,Won,3,300,WTS-DG04E,garciar3,7-Jun-09,Split Decision,Lightweight,MMA,3,5:00,Josh Neer,Nate Diaz
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,5,,2335674,2335685,155,155,2335674,Won,3,300,WTS-DG02E,goulder,13-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Clay Guida,Mac Danzig
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,6,,2335767,2335676,155,155,2335676,Won,2,94,WTS-DG01E,garciar3,18-Jun-09,TKO,Lightweight,MMA,3,500,Kyle Bradley,Joe Lauzon
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,7,,2335650,2335529,205,205,2335650,Won,1,293,WTS-DG02E,garciar3,16-Jul-09,Submission (Arm Triangle),Light Heavyweight,MMA,3,5:00,Eric Schafer,Houston Alexander
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,8,,2335487,2335483,185,185,2335487,Won,2,124,WTS-DG02E,goulder,17-Jul-09,Submission (Armbar),Middleweight,MMA,3,5:00,Wilson Gouveia,Ryan Jensen
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,9,,2354017,2335532,205,205,2335532,Won,2,174,WTS-SA04X,jonesn,17-May-10,TKO,Light Heavyweight,MMA,3,5:00,Brad Morris,Jason Brilz
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,10,,2502718,2335785,185,185,2335785,Won,1,87,WTS-SA03X,Mendozab,11-Feb-11,KO (Head Kick),Middleweight,MMA,3,5:00,Joe Vedepo,Alessio Sakara
400252886,17-Sep-08,UFC Fight Night 15: Diaz vs. Neer,3321,10504,Final,53,53,11,,2335774,2335474,185,185,2335774,Won,1,88,WTS-SA06X,davisan,25-Mar-11,Submission (Kimura) ,Middleweight,MMA,3,5:00,Mike Massenzio,Drew McFedries
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,1,,2335602,2335513,185,185,2335602,Won,3,300,WTS-DG02E,garciar3,5-Jun-09,Unanimous Decision,Middleweight,MMA,3,5:00,Michael Bisping,Chris Leben
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,2,,2335813,2335804,170,170,2335804,Won,2,136,WTS-DG03E,goulder,11-Jun-09,Submission (Guillotine),Welterweight,MMA,3,5:00,Paul Kelly,Marcus Davis
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,3,,2354205,2335668,170,170,2354205,Won,3,300,WTS-DG03E,goulder,11-Jun-09,Split Decision,Welterweight,MMA,3,5:00,Dan Hardy,Akihiro Gono
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,4,,2335718,2335760,155,155,2335718,Won,3,199,WTS-DG02E,goulder,13-Jun-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Jim Miller,David Baron
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,5,,2335469,2335652,205,205,2335469,Won,3,300,WTS-DG02E,goulder,28-Jun-09,Split Decision,Light Heavyweight,MMA,3,5:00,Keith Jardine,Brandon Vera
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,6,,2410621,2335656,242,262,2335656,Won,1,91,WTS-DG02E,goulder,14-Jul-09,TKO,Heavyweight,MMA,3,5:00,Neil Wain,Shane Carwin
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,7,,2335782,2354128,155,155,2335782,Won,3,300,WTS-SA01X,landrigm,26-Mar-10,Unanimous Decision,Lightweight,MMA,3,5:00,Terry Etim,Sam Stout
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,8,,2335610,2335634,205,205,2335634,Won,2,255,WTS-SA01X,landrigm,18-May-10,TKO,Light Heavyweight,MMA,2,5:00,Rameau Thierry Sokoudjou,Luiz Cane
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,9,,2335670,2335736,170,170,2335670,Won,3,300,WTS-SA02X,jonesn,3-Feb-11,Unanimous Decision,Welterweight,MMA,3,5:00,Chris Lytle,Paul Taylor
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,10,,2335763,2335823,155,155,2335763,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Unanimous Decision,Lightweight,MMA,3,5:00,David Bielkheden,Jess Liaudin
400252845,18-Oct-08,UFC 89: Bisping vs. Leben,3321,10504,Final,51,51,11,,2335775,2354341,155,155,2335775,Won,3,107,WTS-SA04X,davisan,20-Mar-11,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Per Eklund,Samy Schiavo
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,1,UFC Middleweight Championship,2335447,2335448,185,185,2335447,Won,3,39,WTS-DG01E,goulder,8-Apr-09,TKO (Injury),Middleweight,MMA,5,5:00,Anderson Silva,Patrick Cote
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,2,,2335678,2335677,155,155,2335678,Won,3,300,WTS-DG02E,oneilb,19-May-09,Unanimous Decision,Lightweight,MMA,3,5:00,Sean Sherk,Tyson Griffin
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,3,,2335696,2335761,185,185,2335696,Won,3,300,WTS-DG01,goulder,20-May-09,Unanimous Decision,Middleweight,MMA,3,5:00,Dan Miller,Matt Horwich
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,4,,2335664,2335660,170,170,2335660,Won,3,300,WTS-DG01,goulder,4-Jun-09,Unanimous Decision,Welterweight,MMA,3,5:00,Josh Koscheck,Thiago Alves
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,5,,2335795,2335716,155,155,2335716,Won,3,236,WTS-DG03E,goulder,11-Jun-09,Submission (Triangle Choke),Lightweight,MMA,3,5:00,Shannon Gugerty,Spencer Fisher
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,6,,2335683,2335708,155,155,2335708,Won,3,300,WTS-DG02E,garciar3,26-Jun-09,Unanimous Decision,Lightweight,MMA,3,5:00,Marcus Aurelio,Hermes Franca
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,7,,2335449,2335474,185,185,2335449,Won,1,78,WTS-DG01,goulder,8-Jul-09,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Thales Leites,Drew McFedries
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,8,,2335684,2335689,155,155,2335689,Won,3,300,WTS-DG02E,garciar3,11-Jul-09,Unanimous Decision,Lightweight,MMA,3,5:00,Rich Clementi,Gray Maynard
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,9,,2354533,2335725,242,250,2335725,Won,1,81,WTS-DG01,goulder,7-Nov-09,TKO,Heavyweight,MMA,3,5:00,Fabricio Werdum,Junior dos Santos
400252841,25-Oct-08,UFC 90: Silva vs. Cote,3321,10504,Final,52,52,10,,2354104,2335480,170,170,2335480,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Josh Burkman,Pete Sell
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,1,UFC Heavyweight Title,2335298,2335338,265,220,2335298,Won,2,187,WTS-DG03E,goulder,2-Apr-09,TKO,Heavyweight,MMA,5,5:00,Brock Lesnar,Randy Couture
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,2,,2335675,2335672,155,155,2335675,Won,1,243,WTS-DG02E,garciar3,6-Jun-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Kenny Florian,Joe Stevenson
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,3,,2335673,2335687,155,155,2335673,Won,3,39,WTS-DG03E,garciar3,17-Jun-09,KO,Lightweight,MMA,3,5:00,Jeremy Stephens,Rafael dos Anjos
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,4,,2354124,2335717,155,155,2335717,Won,3,196,WTS-DG02E,garciar3,12-Jul-09,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Alvin Robinson,Mark Bocek
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,5,,2354239,2431268,252,250,2354239,Won,1,61,WTS-DG02E,goulder,16-Jul-09,KO,Heavyweight,MMA,3,5:00,Gabriel Gonzaga,Josh Hendricks
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,6,,2335773,2335778,185,185,2335778,Won,1,133,WTS-DG02E,goulder,27-Jul-09,Submission (Rear Naked Choke),Middleweight,MMA,3,5:00,Nate Quarry,Demian Maia
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,7,,2354197,2335666,170,170,2335666,Won,2,57,WTS-SA06X,goulder,10-Mar-10,Submission (Armbar),Welterweight,MMA,3,5:00,Ryan Thomas,Matt Brown
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,8,,2335809,2410613,155,155,2335809,Won,3,300,WTS-SA04X,davisan,20-May-10,Unanimous Decision,Lightweight,MMA,3,5:00,Aaron Riley,Jorge Gurgel
400252817,15-Nov-08,UFC 91: Couture vs. Lesnar,3321,10504,Final,32,32,9,,2335798,2335807,170,170,2335798,Won,1,239,WTS-SA04X,davisan,20-Mar-11,Submission (Armbar),Welterweight,MMA,3,5:00,Dustin Hazelett,Tamdan McCrory
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,1,,2335819,2335806,170,170,2335819,Won,1,33,WTS-DG03E,goulder,11-Jun-09,TKO,Welterweight,MMA,3,5:00,Mike Swick,Jonathan Goulet
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,2,,2335820,2335733,170,170,2335820,Won,1,109,WTS-DG03E,goulder,11-Jun-09,TKO,Welterweight,MMA,3,5:00,Ben Saunders,Brandon Wolff
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,4,,2335811,2335805,155,155,2335805,Won,2,20,WTS-DG01,garciar3,2-Jul-09,TKO,Lightweight,MMA,3,5:00,Corey Hill,Dale Hartt
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,5,,2335664,2335734,170,170,2335664,Won,1,135,WTS-DG02E,goulder,16-Jul-09,KO,Welterweight,MMA,3,5:00,Josh Koscheck,Yoshiyuki Yoshida
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,6,,2335718,2354218,155,155,2335718,Won,3,300,WTS-SA01X,davisan,26-May-10,Unanimous Decision,Lightweight,MMA,3,5:00,Jim Miller,Matt Wiman
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,7,,2335528,2335633,205,205,2335633,Won,1,244,WTS-SA03X,jonesn,4-Mar-11,Submission (Armbar),Light Heavyweight,MMA,3,5:00,Razak Al-Hassan,Steve Cantwell
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,8,,2335769,2335490,185,185,2335490,Won,2,300,WTS-SA04X,davisan,20-Mar-11,TKO (Injury),Middleweight,MMA,3,5:00,Nate Loughran,Tim Credeur
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,9,,2335712,2335803,170,170,2335803,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Brodie Farber,Luigi Fioravanti
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,10,,2519775,2335765,170,170,2335765,Won,2,224,WTS-SA04X,davisan,20-Mar-11,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Johnny Rees,Steve Bruno
400252781,10-Dec-08,UFC Fight Night 16: Fight for the Troops,3321,10504,Final,47,47,11,,2354240,2335739,250,240,2335739,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Eddie Sanchez,Justin McCully
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,1,,2335641,2335640,205,205,2335641,Won,3,300,WTS-DG01,goulder,16-Jun-09,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Tom Lawlor,Kyle Kingsbury
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,2,,2335814,2335680,155,155,2335680,Won,2,92,WTS-DG01E,garciar3,24-Jun-09,Submission (Armbar),Lightweight,MMA,2,5:00,David Kaplan,Junie Browning
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,3,,2335688,2335693,155,155,2335688,Won,3,300,WTS-DG02E,garciar3,12-Jul-09,Unanimous Decision,Lightweight,MMA,3,5:00,Efrain Escudero,Phillipe Nover
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,4,,2335643,2335530,205,205,2335530,Won,1,138,WTS-DG02E,garciar3,16-Jul-09,TKO,Light Heavyweight,MMA,3,5:00,Vinny Magalhaes,Ryan Bader
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,5,,2335663,2431283,170,170,2335663,Won,3,28,WTS-DG02E,garciar3,16-Jul-09,KO (Head Kick),Welterweight,MMA,3,5:00,Anthony Johnson,Kevin Burns
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,6,,2335487,2335771,185,185,2335487,Won,1,138,WTS-DG02E,goulder,17-Jul-09,Submission (Elbows),Middleweight,MMA,3,5:00,Wilson Gouveia,Jason MacDonald
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,7,,2335651,2354302,205,205,2335651,Won,2,207,WTS-SA01X,grigelad,13-May-10,Submission (Kimura) ,Light Heavyweight,MMA,3,5:00,Krzysztof Soszynski,Shane Primm
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,8,,2555594,2335644,205,205,2335644,Won,1,87,WTS-SA04X,Mendozab,14-Mar-11,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,Jules Bruchez,Eliot Marshall
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,9,,2335692,2335801,155,155,2335692,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Split Decision,Lightweight,MMA,3,5:00,Shane Nelson,George Roop
400252776,13-Dec-08,The Ultimate Fighter 8 Finale,3321,10504,Final,48,48,10,,2335686,2556278,155,155,2335686,Won,2,138,WTS-SA04X,davisan,20-Mar-11,Submission (Guillotine),Lightweight,MMA,3,5:00,Rolando Delgado,John Polakowski
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,1,UFC Light Heavyweight Title,2335465,2335522,205,205,2335465,Won,3,166,WTS-DG02E,GOULDER,5-May-09,TKO,Light Heavyweight,MMA,5,5:00,Rashad Evans,Forrest Griffin
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,2,,2335695,2335829,185,185,2335695,Won,3,300,WTS-DG01,goulder,20-May-09,Unanimous Decision,Middleweight,MMA,3,5:00,Yushin Okami,Dean Lister
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,3,,2335467,2335470,205,205,2335470,Won,1,201,WTS-DG02E,goulder,29-May-09,KO,Light Heavyweight,MMA,3,5:00,Wanderlei Silva,Quinton Jackson
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,4,UFC Interim Heavyweight Championship,2335301,2335521,240,240,2335301,Won,2,114,WTS-DG01,goulder,4-Jun-09,TKO,Heavyweight,MMA,5,5:00,Frank Mir,Antonio Rodrigo Nogueira
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,5,,2335655,2335657,240,245,2335655,Won,1,277,WTS-DG02E,goulder,5-Jun-09,TKO,Heavyweight,MMA,3,5:00,Cheick Kongo,Mostapha Al-Turk
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,6,,2335774,2335744,185,185,2335744,Won,1,181,WTS-DG03E,goulder,17-Jun-09,TKO,Middleweight,MMA,3,5:00,Mike Massenzio,CB Dollaway
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,7,,2335527,2431259,205,205,2335527,Won,2,139,WTS-DG02E,goulder,16-Jul-09,TKO,Light Heavyweight,MMA,3,5:00,Matt Hamill,Reese Andy
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,8,,2335730,2335743,240,250,2335730,Won,2,129,WTS-DG02E,garciar3,16-Jul-09,TKO,Heavyweight,MMA,3,5:00,Antoni Hardonk,Mike Wessel
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,9,,2335874,2335658,,230,2335658,Won,1,156,WTS-DG02E,garciar3,16-Jul-09,TKO,Heavyweight,MMA,3,5:00,Dan Evensen,Pat Barry
400252765,27-Dec-08,UFC 92: The Ultimate 2008,3321,10504,Final,123,123,10,,2335759,2335667,170,170,2335759,Won,3,300,WTS-SA04X,davisan,20-Mar-11,Unanimous Decision,Welterweight,MMA,3,5:00,Brad Blackburn,Ryo Chonan
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,1,,2335514,2335515,205,205,2335514,Won,3,276,WTS-DG02E,garciar3,18-Apr-09,TKO,Light Heavyweight,MMA,5,5:00,Mauricio Rua,Mark Coleman
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,2,,2335498,2335497,205,205,2335497,Won,3,300,WTS-DG03E,goulder,28-May-09,Split Decision,Light Heavyweight,MMA,3,5:00,Rich Franklin,Dan Henderson
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,3,,2335751,2335486,185,185,2335486,Won,2,276,WTS-DG02E,goulder,6-Jun-09,Submission (Guillotine),Middleweight,MMA,3,5:00,Denis Kang,Alan Belcher
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,4,,2335670,2335804,170,170,2335804,Won,3,300,WTS-DG03E,goulder,11-Jun-09,Split Decision,Welterweight,MMA,3,5:00,Chris Lytle,Marcus Davis
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,5,,2335650,2335645,205,205,2335650,Won,1,215,WTS-DG02E,garciar3,16-Jul-09,TKO,Light Heavyweight,MMA,3,5:00,Eric Schafer,Antonio Mendes
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,6,,2335755,2335491,170,170,2335491,Won,2,187,WTS-DG02E,goulder,17-Jul-09,TKO,Welterweight,MMA,3,5:00,Alexandre Barros,Martin Kampmann
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,7,,2335764,2335477,185,185,2335764,Won,3,300,WTS-SA03X,coyles,11-Mar-10,Unanimous Decision,Middleweight,MMA,3,5:00,Rousimar Palhares,Jeremy Horn
400252754,17-Jan-09,UFC 93: Franklin vs. Henderson,3321,10504,Final,45,45,8,,2335746,2335636,205,205,2335636,Won,1,122,WTS-SA03X,coyles,11-Mar-10,KO,Light Heavyweight,MMA,3,5:00,Ivan Serati,Tomasz Drwal
