Date/Time,Lat,Lon,Base
4/7/14 16:30,40.78169602,-73.9528891,B02512
4/7/14 16:30,40.75090454,-73.98658086,B02512
4/7/14 16:31,40.76208165,-73.97249966,B02512
4/7/14 16:31,40.75274742,-73.98741293,B02512
4/7/14 16:31,40.78142145,-73.95990604,B02512
4/7/14 16:31,40.73946403,-73.98996362,B02512
4/7/14 16:32,40.75523023,-73.99303056,B02512
4/7/14 16:33,40.76177931,-73.9838188,B02512
4/7/14 16:34,40.79422816,-73.96659739,B02512
4/7/14 16:34,40.72945043,-74.00170441,B02512
4/7/14 16:35,40.76198206,-73.98549004,B02512
4/7/14 16:35,40.77068365,-73.86556856,B02512
4/7/14 16:35,40.76152235,-73.97479774,B02512
4/7/14 16:35,40.71889938,-73.99605103,B02512
4/7/14 16:35,40.71889938,-73.99605103,B02512
4/7/14 16:36,40.77889418,-73.96181409,B02512
4/7/14 16:36,40.74063021,-73.9870919,B02512
4/7/14 16:36,40.7556029,-73.98192839,B02512
4/7/14 16:36,40.77257743,-73.9495617,B02512
4/7/14 16:37,40.73678824,-73.97275943,B02512
4/7/14 16:37,40.73678824,-73.97275943,B02512
4/7/14 16:37,40.74574402,-73.98652333,B02512
4/7/14 16:37,40.72273535,-74.00813567,B02512
4/7/14 16:37,40.6483737,-73.78259216,B02512
4/7/14 16:37,40.7837515,-73.95793059,B02512
4/7/14 16:38,40.64492084,-73.78218738,B02512
4/7/14 16:39,40.7243497,-74.00212124,B02512
4/7/14 16:40,40.7619979,-73.97258232,B02512
4/7/14 16:41,40.73564528,-74.00326277,B02512
4/7/14 16:41,40.72490027,-73.99918514,B02512
4/7/14 16:41,40.77799262,-73.95384843,B02512
4/7/14 16:41,40.7515488,-73.98982454,B02512
4/7/14 16:42,40.73252896,-73.99333762,B02512
4/7/14 16:42,40.72188106,-74.00426055,B02512
4/7/14 16:43,40.7767314,-73.96396958,B02512
4/7/14 16:43,40.74054743,-74.00854442,B02512
4/7/14 16:43,40.77258462,-73.96477366,B02512
4/7/14 16:43,40.76713156,-73.97976888,B02512
4/7/14 16:44,40.73818089,-73.98995692,B02512
4/7/14 16:44,40.64826557,-73.78240616,B02512
4/7/14 16:46,40.74974586,-73.9913313,B02512
4/7/14 16:46,40.71800204,-74.0073456,B02512
4/7/14 16:46,40.64771815,-73.8776369,B02512
4/7/14 16:46,40.76237358,-73.97417581,B02512
4/7/14 16:46,40.72696771,-73.99147295,B02512
4/7/14 16:47,40.75148146,-74.00628562,B02512
4/7/14 16:47,40.64831515,-73.7824448,B02512
4/7/14 16:47,40.76327371,-73.97160575,B02512
4/7/14 16:47,40.75561521,-73.99091422,B02512
4/7/14 16:48,40.78504549,-73.95687615,B02512
4/7/14 16:48,40.72866251,-74.0070507,B02512
4/7/14 16:48,40.71741129,-73.99974179,B02512
4/7/14 16:49,40.77870986,-73.96245293,B02512
4/7/14 16:49,40.7202512,-74.01018966,B02512
4/7/14 16:49,40.77087569,-73.86584556,B02512
4/7/14 16:49,40.75883036,-73.98489383,B02512
4/7/14 16:50,40.79264252,-73.91927945,B02512
4/7/14 16:50,40.7553876,-73.97503261,B02512
4/7/14 16:50,40.74289517,-73.98923398,B02512
4/7/14 16:50,40.75046491,-73.97374923,B02512
4/7/14 16:51,40.69373187,-73.9508307,B02512
4/7/14 16:53,40.78013182,-73.95934441,B02512
4/7/14 16:53,40.75770817,-73.98457482,B02512
4/7/14 16:53,40.76254492,-73.98227564,B02512
4/7/14 16:53,40.72489331,-73.99913171,B02512
4/7/14 16:53,40.74030603,-73.99051574,B02512
4/7/14 16:54,40.75521573,-73.98259635,B02512
4/7/14 16:54,40.75521573,-73.98259635,B02512
4/7/14 16:55,40.7259146,-73.99656965,B02512
4/7/14 16:56,40.76413042,-73.95407835,B02512
4/7/14 16:57,40.73046166,-74.04645262,B02512
4/7/14 16:57,40.73046166,-74.04645262,B02512
4/7/14 16:58,40.72693347,-73.991528,B02512
4/7/14 16:58,40.72604327,-73.99174117,B02512
4/7/14 16:59,40.7818936,-73.95571534,B02512
4/7/14 16:59,40.7639438,-73.97653835,B02512
4/7/14 16:59,40.71600061,-74.0125174,B02512
4/7/14 17:00,40.7535611,-73.97229876,B02512
4/7/14 17:00,40.7537208,-73.97861253,B02512
4/7/14 17:00,40.77405856,-73.87254452,B02512
4/7/14 17:00,40.77610192,-73.95721109,B02512
4/7/14 17:01,40.76511868,-73.96606161,B02512
4/7/14 17:03,40.72488971,-74.00772186,B02512
4/7/14 17:03,40.75183948,-73.98996109,B02512
4/7/14 17:03,40.72770678,-74.00720713,B02512
4/7/14 17:04,40.73995778,-73.99076319,B02512
4/7/14 17:04,40.76654529,-73.98635144,B02512
4/7/14 17:05,40.74601048,-73.99236488,B02512
4/7/14 17:05,40.74981392,-74.00622745,B02512
4/7/14 17:05,40.73627226,-73.98710573,B02512
4/7/14 17:05,40.75444597,-73.98281361,B02512
4/7/14 17:06,40.77665722,-73.96180957,B02512
4/7/14 17:06,40.75867925,-73.97077728,B02512
4/7/14 17:06,40.75565209,-73.97505172,B02512
4/7/14 17:07,40.77798617,-73.95514889,B02512
4/7/14 17:08,40.75570594,-73.97614405,B02512
4/7/14 17:09,40.72090267,-73.98792506,B02512
4/7/14 17:09,40.70678513,-74.00518307,B02512
4/7/14 17:09,40.76083713,-73.97546042,B02512
4/7/14 17:09,40.71435529,-74.01471958,B02512
4/7/14 17:09,40.77411092,-73.87228673,B02512
4/7/14 17:09,40.77271006,-73.96685265,B02512
4/7/14 17:10,40.7330231,-73.99628296,B02512
4/7/14 17:11,40.76956711,-73.96913447,B02512
4/7/14 17:11,40.73678738,-74.0036932,B02512
4/7/14 17:12,40.75147128,-74.00646692,B02512
4/7/14 17:12,40.76122339,-73.98684294,B02512
4/7/14 17:13,40.75381205,-73.99609759,B02512
4/7/14 17:13,40.76008318,-73.98479199,B02512
4/7/14 17:13,40.74890486,-73.97289933,B02512
4/7/14 17:13,40.7678483,-73.90586866,B02512
4/7/14 17:14,40.74383725,-73.98383436,B02512
4/7/14 17:14,40.76131453,-73.97006193,B02512
4/7/14 17:14,40.74976749,-73.99880796,B02512
4/7/14 17:14,40.75951145,-73.9825588,B02512
4/7/14 17:14,40.71968262,-73.98567033,B02512
4/7/14 17:14,40.75847486,-73.97666574,B02512
4/7/14 17:15,40.75930743,-73.97481786,B02512
4/7/14 17:15,40.76459206,-73.98051747,B02512
4/7/14 17:15,40.74842689,-73.98878537,B02512
4/7/14 17:16,40.71531858,-74.01561753,B02512
4/7/14 17:16,40.71531858,-74.01561753,B02512
4/7/14 17:16,40.75613103,-73.97421688,B02512
4/7/14 17:17,40.7607301,-73.98590695,B02512
4/7/14 17:17,40.77454892,-73.98144124,B02512
4/7/14 17:20,40.73553887,-73.99386548,B02512
4/7/14 17:20,40.77578361,-73.95284156,B02512
4/7/14 17:20,40.76200368,-73.9739614,B02512
4/7/14 17:21,40.64485259,-73.78237775,B02512
4/7/14 17:21,40.76386095,-73.97813852,B02512
4/7/14 17:22,40.7114844,-73.96160237,B02512
4/7/14 17:23,40.75069918,-73.980033,B02512
4/7/14 17:23,40.76016536,-73.97894343,B02512
4/7/14 17:23,40.75537532,-73.96805744,B02512
4/7/14 17:23,40.75169723,-73.97665273,B02512
4/7/14 17:23,40.75169723,-73.97665273,B02512
4/7/14 17:23,40.7550019,-73.98399568,B02512
4/7/14 17:24,40.75477995,-73.9753911,B02512
4/7/14 17:25,40.75623517,-73.99806373,B02512
4/7/14 17:25,40.78028825,-73.95957584,B02512
4/7/14 17:25,40.73939798,-73.99203018,B02512
4/7/14 17:25,40.76706216,-73.96187042,B02512
4/7/14 17:26,40.7493227,-73.97733444,B02512
4/7/14 17:26,40.75756433,-73.96908861,B02512
4/7/14 17:26,40.75629951,-73.97631931,B02512
4/7/14 17:26,40.72486343,-74.01009085,B02512
4/7/14 17:27,40.76579329,-73.98192212,B02512
4/7/14 17:27,40.78069482,-73.97980317,B02512
4/7/14 17:27,40.75369579,-73.97671083,B02512
4/7/14 17:27,40.75365414,-73.98075259,B02512
4/7/14 17:27,40.7229151,-73.99297407,B02512
4/7/14 17:28,40.76253237,-73.98064035,B02512
4/7/14 17:28,40.72587445,-73.99632999,B02512
4/7/14 17:28,40.7641083,-73.97775874,B02512
4/7/14 17:28,40.7031092,-74.01138081,B02512
4/7/14 17:29,40.76129734,-73.983011,B02512
4/7/14 17:29,40.64839935,-73.78261076,B02512
4/7/14 17:31,40.72291451,-73.99857817,B02512
4/7/14 17:31,40.72606483,-73.99181516,B02512
4/7/14 17:31,40.75926293,-73.97395796,B02512
4/7/14 17:32,40.77599685,-73.96439337,B02512
4/7/14 17:32,40.74402614,-73.98139061,B02512
4/7/14 17:32,40.76432233,-73.97058064,B02512
4/7/14 17:32,40.74534574,-73.9767913,B02512
4/7/14 17:32,40.75172077,-73.97587499,B02512
4/7/14 17:33,40.76440447,-73.98070238,B02512
4/7/14 17:33,40.75802984,-73.96914971,B02512
4/7/14 17:34,40.75357342,-73.97773082,B02512
4/7/14 17:34,40.74029619,-73.99231341,B02512
4/7/14 17:34,40.77396323,-73.95954528,B02512
4/7/14 17:34,40.7330826,-74.00196634,B02512
4/7/14 17:36,40.75845822,-73.97309429,B02512
4/7/14 17:36,40.75265677,-73.97939686,B02512
4/7/14 17:36,40.77794771,-73.96194438,B02512
4/7/14 17:36,40.73411867,-73.99126497,B02512
4/7/14 17:36,40.7582522,-73.97256891,B02512
4/7/14 17:37,40.73038442,-74.00643918,B02512
4/7/14 17:37,40.71261135,-74.03426986,B02512
4/7/14 17:37,40.71261135,-74.03426986,B02512
4/7/14 17:37,40.74031241,-74.00596577,B02512
4/7/14 17:37,40.71710178,-73.99040056,B02512
4/7/14 17:37,40.76039338,-73.96951583,B02512
4/7/14 17:37,40.77636431,-73.95987502,B02512
4/7/14 17:38,40.72355373,-74.0047954,B02512
4/7/14 17:38,40.88304801,-74.04577378,B02512
4/7/14 17:39,40.76170872,-73.97878426,B02512
4/7/14 17:39,40.7430043,-73.99257383,B02512
4/7/14 17:39,40.7687232,-73.96011902,B02512
4/7/14 17:40,40.72411249,-73.99723493,B02512
4/7/14 17:40,40.76275311,-73.98111929,B02512
4/7/14 17:40,40.74266755,-73.9972568,B02512
4/7/14 17:40,40.74956955,-73.97592654,B02512
4/7/14 17:40,40.76278278,-73.98214976,B02512
4/7/14 17:41,40.71432891,-74.01515013,B02512
4/7/14 17:42,40.77922632,-73.97900948,B02512
4/7/14 17:42,40.72480652,-73.99825693,B02512
4/7/14 17:43,40.75196166,-73.97322784,B02512
4/7/14 17:43,40.76331486,-73.97371792,B02512
4/7/14 17:44,40.78446509,-73.97523293,B02512
4/7/14 17:44,40.77143634,-73.96453955,B02512
4/7/14 17:44,40.75499113,-73.9843045,B02512
4/7/14 17:45,40.73978468,-73.99039839,B02512
4/7/14 17:45,40.73978468,-73.99039839,B02512
4/7/14 17:45,40.74276192,-73.99442576,B02512
4/7/14 17:45,40.74483838,-73.98565147,B02512
4/7/14 17:45,40.76373465,-73.99628386,B02512
4/7/14 17:47,40.74788219,-73.97470202,B02512
4/7/14 17:47,40.75651083,-73.98283537,B02512
4/7/14 17:48,40.73477163,-73.99977062,B02512
4/7/14 17:48,40.74509454,-73.9869712,B02512
4/7/14 17:48,40.75108861,-74.00632952,B02512
4/7/14 17:49,40.70641956,-74.00810704,B02512
4/7/14 17:49,40.74789563,-74.00260835,B02512
4/7/14 17:49,40.78349352,-73.95132219,B02512
4/7/14 17:49,40.7473229,-73.99355562,B02512
4/7/14 17:49,40.76529266,-73.96790938,B02512
4/7/14 17:50,40.75075379,-73.97620297,B02512
4/7/14 17:50,40.6467184,-73.7899508,B02512
4/7/14 17:50,40.73217905,-73.98042203,B02512
4/7/14 17:50,40.7614452,-73.97259045,B02512
4/7/14 17:50,40.72729525,-74.00710333,B02512
4/7/14 17:50,40.72729525,-74.00710333,B02512
4/7/14 17:51,40.75298165,-73.99655985,B02512
4/7/14 17:51,40.74836369,-73.97815134,B02512
4/7/14 17:51,40.72595373,-73.99852883,B02512
4/7/14 17:52,40.75410118,-73.97186852,B02512
4/7/14 17:52,40.74430854,-73.61503977,B02512
4/7/14 17:52,40.7750616,-73.94466917,B02512
4/7/14 17:52,40.72669529,-74.00569051,B02512
4/7/14 17:54,40.76247475,-73.97153676,B02512
4/7/14 17:54,40.75909148,-73.97269925,B02512
4/7/14 17:55,40.7554166,-73.97179375,B02512
4/7/14 17:55,40.762583,-73.98137444,B02512
4/7/14 17:56,40.75241407,-74.00487402,B02512
4/7/14 17:56,40.73119399,-73.9911179,B02512
4/7/14 17:57,40.76496099,-73.96885741,B02512
4/7/14 17:57,40.71635869,-73.98777436,B02512
4/7/14 17:57,40.77062384,-73.96696351,B02512
4/7/14 17:58,40.71744155,-74.01406302,B02512
4/7/14 17:58,40.75120687,-73.99321396,B02512
4/7/14 17:58,40.75381901,-73.97733756,B02512
4/7/14 17:59,40.72582659,-74.00720009,B02512
4/7/14 17:59,40.72473234,-74.00228209,B02512
4/7/14 18:00,40.74067318,-73.99148791,B02512
4/7/14 18:00,40.75144337,-73.9940286,B02512
4/7/14 18:00,40.76324173,-73.97583257,B02512
4/7/14 18:01,40.76228381,-73.9754237,B02512
4/7/14 18:01,40.75525734,-73.98675478,B02512
4/7/14 18:01,40.76081387,-73.98606453,B02512
4/7/14 18:01,40.78230441,-73.94651184,B02512
4/7/14 18:01,40.76233884,-73.96458335,B02512
4/7/14 18:01,40.72299724,-73.99754321,B02512
4/7/14 18:02,40.74622362,-73.99476604,B02512
4/7/14 18:02,40.75816731,-73.96611172,B02512
4/7/14 18:02,40.7096316,-73.94695044,B02512
4/7/14 18:02,40.76336159,-73.9776289,B02512
4/7/14 18:02,40.78242477,-73.97157096,B02512
4/7/14 18:03,40.72818966,-74.0022069,B02512
4/7/14 18:03,40.78296845,-73.95302677,B02512
4/7/14 18:03,40.74912346,-74.00160542,B02512
4/7/14 18:04,40.76374259,-73.97521332,B02512
4/7/14 18:06,40.75635726,-73.98531896,B02512
4/7/14 18:06,40.7272604,-74.0047633,B02512
4/7/14 18:06,40.72666935,-73.98295091,B02512
4/7/14 18:06,40.7229077,-74.00330855,B02512
4/7/14 18:06,40.75763516,-73.97572842,B02512
4/7/14 18:07,40.72845662,-74.00721727,B02512
4/7/14 18:07,40.75144152,-74.0062904,B02512
4/7/14 18:08,40.77660334,-73.95282478,B02512
4/7/14 18:09,40.75004665,-73.9834679,B02512
4/7/14 18:09,40.75446411,-73.98809949,B02512
4/7/14 18:10,40.75983612,-73.97371388,B02512
4/7/14 18:11,40.7665341,-73.97824111,B02512
4/7/14 18:11,40.75625496,-73.98169328,B02512
4/7/14 18:12,40.75261943,-73.9789695,B02512
4/7/14 18:12,40.72683632,-74.0002561,B02512
4/7/14 18:12,40.7507211,-73.98058654,B02512
4/7/14 18:12,40.7507211,-73.98058654,B02512
4/7/14 18:12,40.71715979,-74.00473748,B02512
4/7/14 18:12,40.73435349,-73.99382708,B02512
4/7/14 18:12,40.74812143,-73.97982371,B02512
4/7/14 18:12,40.72209636,-73.98879216,B02512
4/7/14 18:13,40.74241107,-73.98672704,B02512
4/7/14 18:13,40.75170471,-73.97870078,B02512
4/7/14 18:13,40.75170471,-73.97870078,B02512
4/7/14 18:13,40.74265267,-74.00719452,B02512
4/7/14 18:13,40.74177882,-74.00730148,B02512
4/7/14 18:13,40.75933287,-73.97223858,B02512
4/7/14 18:14,40.75092101,-73.9864645,B02512
4/7/14 18:14,40.76641093,-73.96840378,B02512
4/7/14 18:14,40.75317697,-73.98605821,B02512
4/7/14 18:15,40.75564186,-73.97525894,B02512
4/7/14 18:15,40.76098482,-73.96895028,B02512
4/7/14 18:16,40.75109485,-73.994099,B02512
4/7/14 18:16,40.72284654,-73.99692005,B02512
4/7/14 18:17,40.75564672,-73.97540778,B02512
4/7/14 18:17,40.77091411,-73.86587617,B02512
4/7/14 18:17,40.76844885,-73.96740938,B02512
4/7/14 18:17,40.75974497,-73.97519974,B02512
4/7/14 18:18,40.7559787,-73.97280443,B02512
4/7/14 18:18,40.74055686,-74.00568044,B02512
4/7/14 18:19,40.73779147,-74.00016474,B02512
4/7/14 18:19,40.75750587,-73.9790778,B02512
4/7/14 18:19,40.75699424,-74.00140668,B02512
4/7/14 18:20,40.76270659,-73.96935395,B02512
4/7/14 18:21,40.76488278,-73.98037875,B02512
4/7/14 18:21,40.75513015,-73.9807209,B02512
4/7/14 18:21,40.7617751,-73.98488804,B02512
4/7/14 18:21,40.76222719,-73.96812256,B02512
4/7/14 18:21,40.76783321,-73.98286306,B02512
4/7/14 18:21,40.73785232,-73.99040468,B02512
4/7/14 18:21,40.77096616,-73.96168635,B02512
4/7/14 18:21,40.72581704,-74.0039153,B02512
4/7/14 18:22,40.71876479,-74.00820017,B02512
4/7/14 18:22,40.74686995,-74.00824824,B02512
4/7/14 18:22,40.75386804,-73.9644751,B02512
4/7/14 18:22,40.7758267,-73.9580621,B02512
4/7/14 18:23,40.75003223,-73.98047514,B02512
4/7/14 18:24,40.75831009,-73.97473046,B02512
4/7/14 18:24,40.75831009,-73.97473046,B02512
4/7/14 18:24,40.75929817,-73.99441995,B02512
4/7/14 18:24,40.72086388,-73.95813528,B02512
4/7/14 18:24,40.74037213,-73.99047626,B02512
4/7/14 18:26,40.75370568,-73.99468096,B02512
4/7/14 18:26,40.76114404,-73.97838294,B02512
4/7/14 18:26,40.64632783,-73.79056513,B02512
4/7/14 18:26,40.64632783,-73.79056513,B02512
4/7/14 18:27,40.67722709,-73.94189736,B02512
4/7/14 18:28,40.73902335,-73.98969742,B02512
4/7/14 18:28,40.73968718,-73.98672265,B02512
4/7/14 18:30,40.75686926,-73.96971362,B02512
4/7/14 18:32,40.73958515,-73.99096325,B02512
4/7/14 18:33,40.72382218,-74.00043618,B02512
4/7/14 18:34,40.77665068,-73.96392105,B02512
4/7/14 18:34,40.7874444,-73.97444571,B02512
4/7/14 18:35,40.69170227,-73.98440424,B02512
4/7/14 18:35,40.76166329,-73.97464813,B02512
4/7/14 18:35,40.76180872,-73.97479446,B02512
4/7/14 18:36,40.71818703,-74.00698492,B02512
4/7/14 18:36,40.76917643,-73.98285532,B02512
4/7/14 18:36,40.75559035,-73.98262074,B02512
4/7/14 18:36,40.79458037,-73.97642685,B02512
4/7/14 18:37,40.72569642,-73.99210528,B02512
4/7/14 18:37,40.72163207,-74.00985283,B02512
4/7/14 18:37,40.75473899,-73.9740238,B02512
4/7/14 18:38,40.72892283,-73.99515186,B02512
4/7/14 18:38,40.77905771,-73.98462008,B02512
4/7/14 18:38,40.64450872,-73.78324882,B02512
4/7/14 18:38,40.74490468,-73.98911982,B02512
4/7/14 18:39,40.77271391,-73.96154277,B02512
4/7/14 18:39,40.76009236,-73.98034426,B02512
4/7/14 18:39,40.74224062,-74.0061407,B02512
4/7/14 18:39,40.7579475,-73.97761745,B02512
4/7/14 18:40,40.72626589,-74.00747677,B02512
4/7/14 18:41,40.73333616,-74.00462455,B02512
4/7/14 18:41,40.74812054,-73.98478106,B02512
4/7/14 18:42,40.75405278,-73.99220889,B02512
4/7/14 18:42,40.75291498,-73.98703356,B02512
4/7/14 18:43,40.76175466,-73.98788835,B02512
4/7/14 18:43,40.71199633,-73.96094816,B02512
4/7/14 18:44,40.73716604,-74.00151937,B02512
4/7/14 18:44,40.74025218,-73.98605238,B02512
4/7/14 18:45,40.71887305,-74.03432317,B02512
4/7/14 18:45,40.71887305,-74.03432317,B02512
4/7/14 18:45,40.75576994,-73.99336559,B02512
4/7/14 18:45,40.72988515,-74.00826585,B02512
4/7/14 18:46,40.74053731,-73.98189912,B02512
4/7/14 18:46,40.76348928,-73.98700021,B02512
4/7/14 18:47,40.75246646,-73.98422965,B02512
4/7/14 18:47,40.74488298,-73.9860937,B02512
4/7/14 18:47,40.72059163,-73.99069956,B02512
4/7/14 18:47,40.75385777,-73.97795035,B02512
4/7/14 18:47,40.75283862,-73.97970384,B02512
4/7/14 18:47,40.72542026,-73.99294228,B02512
4/7/14 18:47,40.75795979,-73.98438857,B02512
4/7/14 18:47,40.73838331,-73.99706637,B02512
4/7/14 18:48,40.72147408,-73.99790724,B02512
4/7/14 18:48,40.80905948,-73.95850492,B02512
4/7/14 18:48,40.74716633,-73.97714602,B02512
4/7/14 18:49,40.76435791,-73.98510061,B02512
4/7/14 18:49,40.75102708,-73.97964936,B02512
4/7/14 18:49,40.73766476,-73.99660092,B02512
4/7/14 18:50,40.75337456,-73.98113279,B02512
4/7/14 18:50,40.76920747,-73.95912652,B02512
4/7/14 18:51,40.64643773,-73.78977042,B02512
4/7/14 18:51,40.75677965,-73.9769211,B02512
4/7/14 18:51,40.75875754,-73.98176864,B02512
4/7/14 18:52,40.75183211,-73.98093087,B02512
4/7/14 18:53,40.72547849,-74.00397599,B02512
4/7/14 18:53,40.7418196,-73.99732268,B02512
4/7/14 18:53,40.73314265,-73.99569356,B02512
4/7/14 18:53,40.75950718,-73.9731714,B02512
4/7/14 18:53,40.75815814,-73.96855897,B02512
4/7/14 18:55,40.75154575,-73.98407433,B02512
4/7/14 18:56,40.7057881,-74.00982597,B02512
4/7/14 18:56,40.68734314,-73.92349337,B02512
4/7/14 18:57,40.74012968,-73.98590905,B02512
4/7/14 18:57,40.72477701,-74.0078403,B02512
4/7/14 18:59,40.76041158,-74.00288223,B02512
4/7/14 18:59,40.68782694,-74.18165205,B02512
4/7/14 18:59,40.75963743,-73.97877932,B02512
4/7/14 18:59,40.7530073,-74.00390214,B02512
4/7/14 18:59,40.7232883,-74.00497427,B02512
4/7/14 19:00,40.75301191,-73.9780164,B02512
4/7/14 19:00,40.73966393,-73.9927542,B02512
4/7/14 19:00,40.64652476,-73.78983785,B02512
4/7/14 19:01,40.74558387,-73.98869849,B02512
4/7/14 19:01,40.72926317,-74.00235275,B02512
4/7/14 19:01,40.71957422,-74.00861171,B02512
4/7/14 19:01,40.71957422,-74.00861171,B02512
4/7/14 19:01,40.76368883,-73.97966999,B02512
4/7/14 19:01,40.75793416,-73.96997633,B02512
4/7/14 19:01,40.70476983,-74.01242629,B02512
4/7/14 19:01,40.73102342,-73.99347019,B02512
4/7/14 19:03,40.73544214,-74.00046288,B02512
4/7/14 19:03,40.75764307,-73.9737876,B02512
4/7/14 19:03,40.71101686,-74.00590207,B02512
4/7/14 19:03,40.72678058,-73.99530466,B02512
4/7/14 19:03,40.76830407,-73.9844604,B02512
4/7/14 19:03,40.69512222,-74.17883514,B02512
4/7/14 19:04,40.82299917,-73.93094027,B02512
4/7/14 19:05,40.7759251,-73.96308085,B02512
4/7/14 19:05,40.75141918,-73.97831555,B02512
4/7/14 19:05,40.75141918,-73.97831555,B02512
4/7/14 19:06,40.73541671,-73.99667024,B02512
4/7/14 19:06,40.73535644,-73.99208148,B02512
4/7/14 19:07,40.76073496,-73.97571892,B02512
4/7/14 19:07,40.76222081,-73.986112,B02512
4/7/14 19:07,40.72430913,-74.00009114,B02512
4/7/14 19:08,40.76152788,-73.96970817,B02512
4/7/14 19:08,40.74924509,-73.97577524,B02512
4/7/14 19:09,40.76519157,-73.98371072,B02512
4/7/14 19:09,40.75570296,-73.97925747,B02512
4/7/14 19:09,40.78341278,-73.97905801,B02512
4/7/14 19:10,40.76277863,-73.97671754,B02512
4/7/14 19:10,40.76146146,-73.9727705,B02512
4/7/14 19:10,40.7199917,-73.99904785,B02512
4/7/14 19:10,40.7580095,-73.96908313,B02512
4/7/14 19:11,40.72465992,-73.98205017,B02512
4/7/14 19:11,40.72465992,-73.98205017,B02512
4/7/14 19:11,40.74119553,-74.00633273,B02512
4/7/14 19:11,40.7291817,-73.99378343,B02512
4/7/14 19:11,40.73646017,-73.99890888,B02512
4/7/14 19:11,40.70772252,-74.00816484,B02512
4/7/14 19:12,40.70931529,-74.01500487,B02512
4/7/14 19:13,40.75898734,-73.98019903,B02512
4/7/14 19:14,40.73664801,-73.9949532,B02512
4/7/14 19:14,40.75924726,-73.97502212,B02512
4/7/14 19:14,40.76058526,-73.97798572,B02512
4/7/14 19:14,40.76920008,-73.98290654,B02512
4/7/14 19:15,40.77673673,-73.95255648,B02512
4/7/14 19:15,40.70604031,-74.01312467,B02512
4/7/14 19:15,40.73096738,-74.0069182,B02512
4/7/14 19:16,40.72695765,-74.00971818,B02512
4/7/14 19:16,40.70663883,-74.00928336,B02512
4/7/14 19:16,40.70663883,-74.00928336,B02512
4/7/14 19:17,40.76267352,-73.97173223,B02512
4/7/14 19:17,40.76477346,-73.97839687,B02512
4/7/14 19:19,40.76076245,-73.98053148,B02512
4/7/14 19:19,40.76029687,-73.97184696,B02512
4/7/14 19:19,40.72631769,-74.00568715,B02512
4/7/14 19:20,40.75360129,-73.97674126,B02512
4/7/14 19:21,40.73410291,-73.99322537,B02512
4/7/14 19:21,40.75375996,-73.98353647,B02512
4/7/14 19:21,40.7614185,-73.97089496,B02512
4/7/14 19:22,40.75684969,-73.97707293,B02512
4/7/14 19:22,40.71695377,-74.00394961,B02512
4/7/14 19:22,40.71695377,-74.00394961,B02512
4/7/14 19:22,40.75485199,-73.97664336,B02512
4/7/14 19:22,40.76371288,-73.98026199,B02512
4/7/14 19:23,40.76514493,-73.98031057,B02512
4/7/14 19:23,40.76028053,-73.9824526,B02512
4/7/14 19:23,40.74454187,-73.99096677,B02512
4/7/14 19:24,40.76323681,-73.97459796,B02512
4/7/14 19:27,40.72858579,-74.0071342,B02512
4/7/14 19:27,40.73998434,-73.97401873,B02512
4/7/14 19:28,40.73439227,-73.98585607,B02512
4/7/14 19:28,40.72553101,-73.9964891,B02512
4/7/14 19:28,40.74076729,-74.00748214,B02512
4/7/14 19:29,40.69492583,-74.17800064,B02512
4/7/14 19:29,40.77681622,-74.01117386,B02512
4/7/14 19:29,40.75683557,-73.97426667,B02512
4/7/14 19:29,40.73061086,-73.99566684,B02512
4/7/14 19:29,40.74044004,-73.99274066,B02512
4/7/14 19:30,40.74653681,-73.98201507,B02512
4/7/14 19:31,40.75706997,-73.97212375,B02512
4/7/14 19:31,40.75706997,-73.97212375,B02512
4/7/14 19:31,40.78279621,-73.95748107,B02512
4/7/14 19:31,40.78279621,-73.95748107,B02512
4/7/14 19:32,40.76856839,-73.86269222,B02512
4/7/14 19:32,40.75707157,-73.98346399,B02512
4/7/14 19:33,40.7608751,-73.97338376,B02512
4/7/14 19:33,40.7553717,-73.97939683,B02512
4/7/14 19:34,40.75464638,-73.99182851,B02512
4/7/14 19:35,40.76492159,-73.98349036,B02512
4/7/14 19:36,40.73020777,-74.00097552,B02512
4/7/14 19:37,40.72979013,-73.99881658,B02512
4/7/14 19:37,40.72979013,-73.99881658,B02512
4/7/14 19:37,40.74936253,-73.98468325,B02512
4/7/14 19:37,40.73211637,-73.99643328,B02512
4/7/14 19:38,40.70663464,-74.00928701,B02512
4/7/14 19:38,40.70663464,-74.00928701,B02512
4/7/14 19:39,40.74279609,-73.98625706,B02512
4/7/14 19:39,40.75934809,-73.97367298,B02512
4/7/14 19:39,40.763571,-73.96165866,B02512
4/7/14 19:39,40.80361858,-73.95777376,B02512
4/7/14 19:41,40.75923024,-73.97139888,B02512
4/7/14 19:41,40.73848163,-73.99133834,B02512
4/7/14 19:42,40.74939026,-73.975618,B02512
4/7/14 19:42,40.74115897,-73.99408021,B02512
4/7/14 19:43,40.7526012,-73.98503507,B02512
4/7/14 19:43,40.75045038,-73.98147673,B02512
4/7/14 19:43,40.72577098,-73.99640026,B02512
4/7/14 19:43,40.76861223,-73.961353,B02512
4/7/14 19:44,40.74463592,-73.99045707,B02512
4/7/14 19:45,40.75911439,-73.99451216,B02512
4/7/14 19:46,40.73536193,-73.99405056,B02512
4/7/14 19:46,40.75848157,-73.97765346,B02512
